CGW,CHII,EXI,FIDU,FIW,FXR,IEV,ITA,IYJ,IYT,PHO,PIO,PPA,PSCI,RGI,SEA,SIJ,UXI,VIS,XAR,XLI,XTN,_PRN
0.008394212560621596,-0.010309120892016448,0.0016943554192955224,-0.0007330819825123548,0.005979061288591362,0.00349154247812642,0.0033883304988588203,0.008842246180836141,-0.0015872847680535461,-0.006653046071135415,0.013112168366205393,0.006102825864246036,0.003824109084332564,0.01057735208301908,0.0,0.028504994780685182,-0.0007546356925245897,0.003009717519427941,-0.0013028138415051645,0.00851305201811773,-0.002118357484818821,-0.004174001604903775,0.007509342185798588
-0.031849435063819445,0.01475670073111092,-0.035381965283845226,-0.03851799706946521,-0.031500893785425685,-0.036186530565356985,-0.02680448966162973,-0.02804703745891184,-0.03795724635293452,-0.021372948019111392,-0.03768554714769747,-0.032495938252121534,-0.023174570783492467,-0.027475169680072967,-0.03947207113237287,-0.026351728151496046,0.07760574921980558,-0.07250022567347263,-0.03753136094460488,-0.025716568543604462,-0.03878795810641871,-0.022515099742906552,-0.03540378299953968
-0.0018691010609484023,-0.050470366308566654,-0.007891311570903496,0.0,-0.009205340683815623,0.0007219681226657902,-0.018217267763812047,-0.0010441346217974195,0.001239417075810926,0.002845454907270905,0.005933423257298408,-0.0031346987984039853,0.007799736967379539,-0.01883412969652707,0.004707327714352316,-0.02146531494960327,-0.009987777934412984,-0.006157451946425483,0.000729805606845927,-0.005138088478576911,0.004416567844297102,-0.003920470592259084,-0.011590314659625213
0.02434451079410773,0.027026911413492567,0.015466393462076115,0.003052288684872616,0.002787392059159835,-0.003246625282169616,0.02628677144611425,-0.004086028551276891,0.005673574125457333,-0.006517908515607789,0.007864715135101355,0.01617278164430326,0.006127063759870213,-0.014625081602670394,0.007344343849114931,0.025274446055822433,-0.003539869244335685,0.01333621543535512,0.004063618042921186,-0.0035441215972768867,0.00879482860610069,-0.01020919450950511,-0.002823131143741855
0.02559407757634489,0.02982455987408517,0.01581073531721723,0.023202618497941214,0.03489796842807544,0.02424893711592293,0.027765665500556792,0.028814309112481142,0.020617573047018462,0.010882902617525841,0.02809215068940031,0.029619708529608,0.02307689235938716,0.024814578698901763,0.017473751892374753,0.01906940298922054,-0.02877436357357309,0.041139802067280365,0.020545535334174803,0.02764222241642733,0.017832231012679146,0.012675506510380104,0.01807492182346351
0.006417140264765927,-0.015332152588812181,0.0001426776908940444,0.0007436825628527894,0.002089190507253669,0.01236767701472124,0.0069110349696151424,0.00825361743477625,0.00030153005449719207,0.0009161512983418519,0.0037949632731608296,0.015027806803267194,0.013157938260546228,0.0049784241602315316,0.008153831466367787,-0.0059329836655107136,-0.026700854766950444,0.005474203984864393,0.001728539523016474,0.016613869505738815,0.000389333041086402,0.014602832976542628,0.007914585237680249
0.025150647211216938,0.006920437039812824,0.014848720038986657,0.013744418577978607,0.020547774069158985,0.018499132203997088,0.009359555541717121,0.008462142047830001,0.01446804228314019,0.004958621165470432,0.013610659703251891,0.023688650055099302,0.00896734814276955,0.024093682556253267,0.009804060208520584,0.017447019504757525,-0.017286707245816532,0.020194012600443498,0.014007266416089964,0.0019455970765034445,0.013037613377819885,0.007861790719466227,0.02207125385384149
0.014858350622387209,0.0017181235711357422,0.007034475808335165,0.01685587122460138,0.017507900118781186,0.016106759130675163,-0.0018546437619665905,0.019336142901878028,0.015549260853684087,0.03491686046236995,0.010070817635709809,0.011983458195154187,0.01685538597921066,0.025065812398792426,0.019417460790178642,0.0018049156135894566,-0.03824093636975685,0.02852720260553185,0.01911924159448666,0.020970689165372862,0.01805607996058578,0.04488176838442473,0.019933435695076426
-0.026557811398154257,-0.0617495806051597,-0.03338948492925839,-0.031711708049960215,-0.02638380731735554,-0.02765600529257611,-0.03468212627442165,-0.032301429197400346,-0.03189036735718626,-0.016282435538044274,-0.0254800354679844,-0.026541287195021468,-0.03254962592094144,-0.026597775102053696,-0.028690706036632718,-0.02702706180027788,0.06500995269754042,-0.06339617693832439,-0.031234691475142188,-0.030334465052552332,-0.03113195524796505,-0.016308660304724974,-0.035423224390254124
-0.0010493543299523991,0.05301672555967184,0.008093767053088738,0.009304062419354523,0.007953028693877021,0.01664938806688469,0.004918799881602477,0.0028663771769782192,0.013398041974244898,0.0043246728520843145,0.0068208603732800785,0.004194698778326054,0.005296026361916087,0.015204734407220118,0.007476724026247945,0.00324077808486998,-0.030987424668914607,0.031224688096955205,0.011659675352460418,0.004314969013501666,0.005842355826800642,0.0012843329452743323,0.01667346719602125
0.005952434487876189,0.015624854720559866,0.012759873039950034,-0.00019759123979835736,-0.014611174706042937,-0.009894209595860366,0.02042985937809517,-0.010510738438895256,-0.010835118493758691,-0.011210427300157295,-0.014301771593395334,0.006265383684456308,-0.010535990699095528,-0.029833924242968293,-0.0013348821715229527,0.004614650639558602,0.0038527947307965276,-0.01738602318471997,-0.004409668667400433,-0.022437572142268623,0.00590213122144756,-0.017880252268536144,-0.02570659567448977
0.007309495762581919,0.03076913784142238,0.010475514533137834,0.014073914942335054,0.015637577591997125,0.01779902547449207,0.007716376867004927,0.00969653313992445,0.015554159492990056,0.019409375823823263,0.017563609602710657,0.0058116264463391,0.007203092936264119,0.013661825616027138,0.014167012775244653,0.018075567059482392,-0.01899830221533136,0.028977255511275408,0.013891732103256164,0.008806326033731503,0.015658312954849988,0.024149468922962998,0.0008523698066916611
-0.014512871705212416,-0.0124376676795616,-0.023956252648346783,-0.031044487053132,-0.03127745885768722,-0.03526618494125645,-0.012624191044771546,-0.037448033686711665,-0.029920511437935986,-0.02857805064707772,-0.030018453236638782,-0.020635557632802167,-0.035136731616994564,-0.034025608648329764,-0.029262813471493662,-0.024423345089079004,0.06768393426890508,-0.051811006393711126,-0.030877610911704156,-0.04305139139299593,-0.031214269042912607,-0.031014041663296656,-0.05046850323433676
0.015077240214574334,-0.015953029498511018,0.0265539877398491,0.0350546561629689,0.018708784402339928,0.03374332952841681,0.01739688263079576,0.04601348853264736,0.03463478434874172,0.03778037874828403,0.02166334439979481,0.016435038105597183,0.04253942875412305,0.03156446572279637,0.032874388854451035,0.017617108334306054,-0.07218761701174815,0.06465110458307828,0.03565202101660662,0.05131132877971468,0.03634577438588783,0.03692169560113543,0.033864139392739086
-0.008290291129401441,-0.012798674606040792,-0.004054998316854943,-0.004369964607878209,-0.011848840106388106,-0.007140414265046063,0.0020598703865841216,-0.015703923290830788,-0.008121246806610177,-0.006812032216658309,-0.016660315048052862,-0.015340299244794103,-0.014837877062942519,-0.014412489081578625,-0.008287535168688952,-0.020501193387834845,0.019154811219363875,-0.025997728563316527,-0.0052429373857633965,-0.016860652678621614,-0.004549896731996923,-0.0013875522952087407,-0.001952322735158837
0.010449379036298315,-0.020743271533540844,0.008002513255958086,0.007681063720887572,0.006295224463705762,0.01335612245801922,0.01850350294545221,0.01782045799247344,0.008687116695600267,0.015045077945203225,-0.003080559574084089,0.0075792804469937795,0.009727207630004444,0.0020247514465024275,0.009446527190942106,0.019535057157771124,-0.008719285750806747,0.024327611938970633,0.00775657876702247,0.011734145488617013,0.005903751928583967,0.01447115529265938,0.005868447494173095
-0.006894187332794614,-0.03353928339747614,-0.0018107379948715614,-0.0007259216776312902,-0.009829870707982571,-0.0027035455962154424,-0.002220285206689351,0.004766864339578352,-0.0008909071841823148,0.003923676191142485,0.0,-0.012536767563267472,0.005593544943025654,-0.012123843992344705,0.001079819800313214,-0.007299347704664697,-0.0015635531763644847,-0.014807309984633109,-0.0005921442428495474,0.0011893235336377995,0.003597063857684503,-0.01152583584606865,-0.016638030117767457
0.0031239098156852245,0.0264838993700162,0.0005580159470799399,-0.0018163011430232454,-0.008724317874307835,-0.0067775208598814685,0.00202278174916607,-0.017151559818685245,0.0,0.017225195659169086,-0.0038625092690077775,0.010580058282737208,-0.013597137510677893,-0.013181954096206865,0.0017978055051789679,0.012867680758094824,-0.0009790959901766877,0.012492435992939626,-9.869130168238378e-05,-0.019900872715797158,0.0015094304307633432,0.016624586731640304,-0.00725104432450245
0.014186927208269829,-0.01512440770923334,0.009203798149020129,0.01018930908760989,0.01972628901020334,0.01364721919765906,0.0,0.006683128142333094,0.009610502832481143,0.018071925968962958,0.012020171090906345,0.018006634278907457,0.008458445412674669,0.020036974950118858,0.013159247471352584,0.026769285375129882,-0.014697143990847743,0.009736051837517785,0.010763493047914914,0.0034346369532766924,0.008664193814797294,0.025436687053195187,0.016600293502160732
0.0075058947876938484,0.014453422811320662,0.010639877704263546,0.00972614207174554,0.002678801215179705,0.011444001821775436,0.009085460306325184,0.013554488965680123,0.009519177878541618,0.015514600743144603,-0.0015325883761970387,0.0049361166189871965,0.011805155935237491,0.003612472777205952,0.009328221163173969,0.00265158413408357,-0.02247413566145819,0.022243362699204804,0.009476150660250858,0.01127545714387945,0.009337185243974174,0.017829793314592,0.01175706949260055
0.018625180725834908,0.022261770471479703,0.02105547203062391,0.02211918541153424,0.028495132911987023,0.02895184485411552,0.01100436551635907,0.03029491302351732,0.021969339492777826,0.014589807609447256,0.024175002779491743,0.015145379209304881,0.02793976719880932,0.032396046527240284,0.023631436616068358,0.02203625295281,-0.046592072396036785,0.043705684855067616,0.023904066918444253,0.03484332575179562,0.023311757728438017,0.028941493109431136,0.03141796542653106
-0.001329760608569058,0.007839746139355055,-0.015934855001990145,-0.013263643462183485,0.0037516844917817368,-0.016817641645508027,-0.01048867337804304,-0.019955921233914882,-0.010177897928813805,-0.020620001583345884,0.0007493931914043678,0.002016010065103445,-0.01702489151201734,-0.011985159899675623,-0.01200009719722442,-0.004743603097577929,0.01387106078599776,-0.014405826858785747,-0.015689923312361874,-0.0150071048895398,-0.014644889889741724,-0.02664701646813664,-0.0121011418106449
0.01065243174374234,0.002592920871724539,0.015512625706775246,0.00990457164369186,0.015526178732086175,0.011842086962488644,0.008200018708338714,0.003604016964845657,0.010666914305544018,0.020292403185543918,0.013103734534189235,0.008853150796495103,0.0021267149021057656,0.002425999251524841,0.013880859986805482,-0.0043327670601511015,-0.015154703447620824,0.01625033986453056,0.015075770523181563,-0.004199708770833164,0.009541356453668827,0.015969613508564656,0.01752921438532842
-0.006917019598852331,-0.0008619764801792564,-0.02277928585012595,-0.00910716741698702,-0.016987436809415186,-0.010077917014559729,-0.036897531746519684,-0.02567553134557653,-0.013121364938952385,-0.004683811969094853,-0.01234861763311848,-0.012344650956256382,-0.01448794443320191,-0.004106513166939611,-0.0076018375372453265,-0.004351565262122212,0.017952707178420974,-0.021707769205622448,-0.01182474177238848,-0.01419140609393331,-0.008771714790712475,0.0005015579086735012,-0.0023008662079553872
0.005306874501758768,0.005176797125574704,0.02131051983200693,0.011710689646622821,0.0035765239220747758,0.014858825903562184,0.043342639016852286,0.005424502109094907,0.01269047451920807,0.01593293886600601,0.0015016129786410534,0.0073319212255440825,0.004315603420582129,0.02635651559442625,0.009339329442005656,0.0166190203990784,-0.020155493990361803,0.028206367270133325,0.009764651572834852,0.0033047778404403623,0.008472752486393736,0.014669614034679137,0.012911339946569449
-0.02243489462185969,0.03519305355809596,-0.018206537006483173,-0.01613505307318057,-0.03137607208930871,-0.023693687948414685,-0.03365781240775065,-0.012539221261461495,-0.015742915120769148,-0.005245504167821286,-0.02773615653033708,-0.02547498708427306,-0.012584278923305228,-0.04100110470577457,-0.018848617333069227,-0.03347846425342081,0.03064072170380488,-0.03173237794741215,-0.015832510612615345,-0.017566855247951346,-0.012420060364060438,-0.01414107600010946,-0.02713808556839493
0.0040499052145918975,0.014096230911849968,0.004013319782365425,0.00249557045071698,-0.002674464051970637,0.010305900321536134,0.002937537546339128,0.005135301614645773,0.003974160196127514,0.014670078472964703,-0.002698340951817587,0.0037344118078173295,0.010879739119237165,0.0002249700887535128,0.006636620745255917,0.0004496501053896668,-0.003742302697408751,0.007272689137595548,0.003564129222172933,0.0052829481908567965,0.003144110433522755,0.009955003304206431,0.002324460764096374
-0.008403395615830245,0.017171035803230827,-0.0033081090500164238,-0.009957277520563513,-0.011919281480833198,-0.0016451824894589946,-0.0006276639423818317,-0.021086833094371957,-0.007241473536066856,0.004530649393592884,-0.0030926137242758816,0.0012400551828520444,-0.01353014721927882,-0.01754791854541781,-0.001041056309051694,-0.005395621932970649,0.0020868387281064377,-0.01544496290462774,-0.009310848671708392,-0.02071745841737572,-0.008296355537515869,-0.0003177388920937853,-0.005270802032341129
-0.043050822952628284,-0.003215710084566973,-0.03471163411894787,-0.03663801427209487,-0.03980688116609898,-0.033619029441174834,-0.033912314926382615,-0.019453250892619692,-0.033553864905919745,-0.035152915299957656,-0.041100960141040935,-0.04211396841164273,-0.02867843436989194,-0.037325372734624884,-0.037513001867443996,-0.026672461000135136,0.07142858191158663,-0.07286750563675512,-0.03672127669895335,-0.00918449224597423,-0.037367688184688184,-0.03975832375919342,-0.05044522061586159
0.0017712655930013433,0.04032271350489424,-0.0021490383907780465,0.009321710752618487,0.015389468435421709,0.001364360867832713,-0.011484330200356323,0.006290315455690603,0.008050877916660234,-0.0037120732903405626,0.016578749556637275,0.003017254956918941,0.003209312016968426,0.015461565378897915,0.009021991419808759,-0.0032516110089611987,-0.007385798501784824,0.01962359638821832,0.008348639605612915,0.007707330808109573,0.007531805012354362,-0.000993709948235283,0.02098212175172392
0.015204960854733782,0.009302355043821814,0.01450114781035497,0.015145662528006852,0.016393568263398654,0.017370611882673453,0.010083292184543749,0.016541697733342662,0.013177708696308136,0.022148811640793745,0.013126489850679428,0.015040846796598409,0.015355140919438159,0.01147795065596687,0.01347146880937733,0.04333664842619612,-0.02545517615589874,0.020522509583930797,0.015062336512528652,0.018294295729485547,0.013801132961181756,0.024425259444629352,0.0172714930324577
0.0114944235421585,-0.0184331527558387,0.01613370581896086,0.02219797874220748,0.01491154434112555,0.02644772441104996,0.005859415853824441,0.02904441329098848,0.02187394187383031,0.01991340191903285,0.014134200705521347,0.010584207690827714,0.026779999992031504,0.022232455032174685,0.025055783616470418,0.01429215814287779,-0.05967459182173649,0.05080323128176363,0.023682830308514997,0.03308998446581424,0.02382311222458667,0.025892746318064302,0.02664967254528848
0.0013773827830087012,-0.011737039306583394,-0.001671511851118852,-0.0017797960181280036,0.012593996526336616,0.0006525008060403049,0.009708716190272158,-0.0009192472010183834,-0.0007712475281121398,-0.0019196207930207887,0.010065889913719915,0.006284022238380078,0.0009205735099563551,-0.002945099871499396,-0.0008028784876790492,0.003522636262344169,0.014957310004976266,-0.005677160263595946,-0.002111669204477375,-0.0017686013214561875,-0.002400651242402346,-0.009464641543055834,-0.0004187938314176388
0.0017193414676353596,0.033254083668795786,0.005859433857494876,0.0046361937963240105,0.0008882995613208381,0.0029334780874162715,0.005555579053432504,0.0037729969091024203,0.005210714282292091,0.02307736541851722,-0.0003831994781024675,0.005828591338310657,0.003678810416416078,0.011588216682042369,0.005512632238081865,-0.007459199128214331,-0.022736871422058325,0.01003785000708351,0.004809879874652536,0.009252018105819722,0.005738550207794359,0.02155212556259196,0.0020941831673581593
-0.02059736029646993,-0.02068963533133187,-0.013176059131442524,-0.007809742540816948,-0.01656816371159853,-0.0064999303379328615,-0.01487470908465571,0.00586703973438431,-0.007583648586685847,-0.00499108221435266,-0.020705488303720147,-0.017384050331912183,0.0015271522651438814,-0.008984661332852417,-0.009023440854451208,-0.014588956131277678,0.017880195218117772,-0.01504385123678452,-0.007467545361612195,0.007314265157756071,-0.006258046173131365,-0.0011431838839045135,-0.01421108717692992
0.0010514845452269065,-0.0046948502842519705,0.008011130933492566,0.007155582472613512,-0.004813480927910071,0.0006542523608228665,0.004529779934567828,0.009296500155116457,0.0070613358592298186,0.008468329866670026,-0.008222525162956322,-0.010109653550173913,0.006709031127485042,-0.009972759608129898,0.0068001961260605185,-0.008524146193522542,-0.011428554869445277,0.016939512017279175,0.008102564810462422,0.00019369989702393048,0.008149565997649775,0.0034334119705274873,0.001696050595954556
-0.026610611184961618,-0.007861572977836363,-0.017289633542444026,-0.01975561932620551,-0.028113809887848184,-0.029421327988517706,-0.024049901728753733,-0.021401770730167843,-0.022956677047677496,-0.020282867687872397,-0.015067968951365682,-0.020713936688345855,-0.016956772777374042,-0.02769271390333709,-0.0181260913798799,-0.05972816396807878,0.052023152908495435,-0.04878909193091032,-0.02229443673002933,-0.01989254881056954,-0.015951121872862274,-0.023162034807704,-0.017318367405718498
-0.028417190067619075,-0.041996871542949545,-0.02028936347081834,-0.014176437832141729,-0.015457133404233209,-0.018013787412016372,-0.035863509611444376,-0.017823499225588655,-0.00965794047573875,3.2007498242709745e-05,-0.01645260848679039,-0.025239168861444453,-0.01298295779759286,-0.019797173723894168,-0.009121610080475394,-0.020390938174333732,0.013023941186164012,-0.02375966516855948,-0.014288543314692488,-0.021562878204560862,-0.009566468362710013,-0.0108455998852931,-0.02628169103341073
-0.026656825813252356,0.03970217387134686,-0.04706724998971763,-0.048672609919315137,-0.031645622895760735,-0.062156539593428574,-0.037654197536289014,-0.035313978762103806,-0.04826843237567552,-0.0693527116112376,-0.031007891832034087,-0.02857128881596161,-0.03695600567172056,-0.03823044791939581,-0.048506871220520935,-0.07768413965277741,0.08818808594683808,-0.09028539863789986,-0.04984119361525982,-0.03154072340200092,-0.04696977360112593,-0.07459957424598189,-0.06924784595082094
0.01863832893284706,-0.015115401819990425,0.011094279155094068,0.02364329513885818,0.02745107005732249,0.017576156856232476,0.0011859828498153855,0.01698562425246636,0.020914188499083487,0.03534447450428143,0.01978950526795986,0.015165316691205206,0.022113759641157943,0.035000011134789864,0.017489063504458856,0.022532044292470254,-0.042274254943333686,0.047737206399318236,0.0237201438488671,0.013152528811156474,0.023052397137644905,0.03403405128203165,0.02638466193950825
0.03846148037718107,0.016962986959932917,0.039530906361607394,0.04013630262291418,0.03307888367396681,0.0460594583738708,0.026764301378711525,0.029276204312092793,0.04168790218469421,0.05182315808473086,0.030553439702402686,0.02806685925281282,0.031180409452057224,0.032850394610146334,0.04242360408085618,0.04092360047793177,-0.07498070354036032,0.08114767788847001,0.044094891119149764,0.0298784141952452,0.043317879166375035,0.058189334413396465,0.043075384317655264
0.015102414512291325,0.030976885522383157,0.03123194094733615,0.029850746268656823,0.03940867956861712,0.034399609399048806,0.017070494524984183,0.037023092547018965,0.03018700544487118,0.02124597626454629,0.03525635398310068,0.026420278011646925,0.03764299007503498,0.0491111572433048,0.028651753104269193,0.02066485630531849,-0.05855398085473565,0.05203596053727121,0.030305960811596432,0.040716084797544606,0.02792765449774074,0.04193203203791455,0.03996450373490917
0.00318809221345125,0.014637950544001594,0.0002804427184924596,0.013785953731894928,0.0047394604304227365,0.015297797713683566,-0.012247633257858815,-0.0014387570620160944,0.012980426977441362,0.023101631249295547,0.012770823786287864,0.004289990096126227,0.0,0.004458326049562105,0.017962500309756487,-0.029135516740040945,-0.022576291380985592,0.03689269905971716,0.015276656848750332,-0.0012494907921449788,0.01630144594097559,0.03321435350966561,0.004056348554460753
0.0017656365807664173,0.02581624529470182,0.0033643389510650827,0.002092057253062207,-0.007075564316134445,0.00032760011668628856,0.0029851259691961968,0.005133299227724688,0.003203849769565203,0.013909837713177107,-0.008024331476157935,0.0,0.005946851055443054,0.003994566607855164,0.0006700939736599943,-0.01831123196122084,-0.019474749939765897,0.004099012181698362,0.0025234603880847357,0.005774813090584537,0.0035644619469786796,0.008085973465142728,0.004678016545310007
0.011631984277291087,0.002220584247093077,0.010617451330469676,0.012874098985409404,0.00593835129615894,0.010150651782883192,0.020375522069823748,0.0126331582437253,0.01437013522794952,0.0039369809633217475,0.010785826831018685,0.015378129231250778,0.014188627186176559,-0.003315504037320465,0.011495580727785832,0.009844537705234314,-0.029561133542841525,0.02136529734613335,0.012958110423520582,0.01464125034338598,0.0154500733213153,0.008510171233944912,0.01079332431846755
-0.0020907027956765193,0.005169801528097074,-0.000691273079618619,-0.007214114187494658,-0.005903295453948377,-0.003889853554805245,0.00919861674533929,0.009998256930063657,-0.006203386554311817,0.013113616678951659,-0.016006003886502695,-0.015986662647285373,0.009035064206307336,0.0035483250212884994,-0.0030894760215754513,-0.02514109073548811,-0.00285576277545935,-0.006207612682511334,-0.003221371816270931,0.013486634224713096,-0.004721870887022938,0.03452978270068217,-0.01444712089070268
-0.004888208936277978,-0.006612724506917804,-0.0002767987210801454,0.004152188182673737,-0.0005938627868738173,0.0013016699793616398,-0.0017784320018241898,0.004380376583034922,0.0035403324844080772,-0.004596722795198172,0.0007744436675610522,-0.007268062380476519,0.0069326710807397635,0.008618771590306315,0.00531262087932882,-0.013157995997251658,0.013365084422479329,0.006759742646409484,0.005170683687135289,0.003163990074587505,0.0061499531799717394,0.0060005504418539106,0.007010845147590316
