FMB,ITM,MLN,MUB,MUNI,PRB,PVI,PZA,RVNU,SHM,SHYD,SMB,SMMU,SUB,TFI
-0.002615898515522306,0.0012976377100810848,0.0010427529935286418,0.00037044366054020064,0.002451157216891085,0.0008139534089379887,4.050728210551603e-06,0.004295532316456015,-0.0012041670178227618,0.000412221020040237,0.0,0.0022779459376610586,0.00019866747343970533,-0.0012238865297489851,0.0025518302897566012
0.010692231503098722,0.004753768354553186,0.005729016522952978,0.006016143931596515,0.0020688029253434206,0.001626582855216054,0.0,0.0057115382843104774,0.00803838124052916,0.0008231496583857682,0.0011788861268409727,-0.0011357506919810365,0.002183261874244695,0.0015083856741718467,0.00593956252963914
0.0012293590325162206,-0.007741707662344841,-0.01553611588884113,-0.0069926416234338895,-0.00656941085749645,-0.0036542514315114592,0.0004003658079170167,-0.004056874392531192,-0.00956936594672661,0.00041130122146432457,-0.02001597419539151,0.0011370420883196571,-0.002574811986664635,-0.0004706759888082935,-0.00843479854300584
-0.006798540867665073,0.004197212801415493,0.004856805231031943,0.004248333202296957,0.0029613802519359205,0.002117909109364475,-0.0004002055792869326,0.005703093238018346,-0.0012725754491915633,0.0011931740995757998,0.0067039929174617105,0.0021047596644117174,0.00272096111741743,-0.00047962617444800723,0.0037358750108905546
0.005637698160995767,0.0056230844575229505,0.00840341689105418,0.004530911934545336,0.004150224536158057,-0.00040708242367555164,0.0004003658079170167,0.0020247946929757856,0.0012124303326797293,0.0,-0.0011957458607985366,0.0017028782478486215,0.0005942504953772456,0.00216823421377776,0.006793925839486365
-0.00040066578176466383,0.004300784073759685,0.0031248475898615962,0.004050671379869977,0.004508464582592532,0.0012213605461453268,-0.0007965665674188482,0.007926842739147313,0.009689314392570085,0.0024662936271113785,0.001197177380696146,-0.0011333623347119196,-0.0009903133098525488,0.00018802202610692788,0.0021090334326903386
0.00642898311321011,-0.0034261556318678625,-0.0031151133354631287,-0.000367150617659097,-0.004488229558589088,-0.002440210141685752,0.0,-0.0020116168762547267,-0.004798326441716539,0.0004096534282007946,0.00039861249861864915,0.0,-0.0007928169219605361,-0.0005644916334065362,0.0
0.004091762152528922,0.007278816904535712,0.012171522512559813,0.003431853462136686,0.0041782751201315214,0.002489632973972645,0.0,0.003628773294034608,0.016431764463280527,-0.00012258941230644903,0.006868287887631379,0.0010237233701918317,0.000377664769748296,0.0021003932230113037,0.0049341529285242035
0.0028826833229705913,0.002993022514777276,0.0041300460987364965,0.002656865963225488,0.004122580352709706,-0.004883959400611714,0.0,0.0028130491893739746,0.018628442597046303,0.0004103543974887174,0.003969956295774288,0.0017020957802106153,0.0009917070087224788,-0.0012212303412336661,0.003356938541466841
-0.0031712713403848885,-0.0021314394617955408,-0.000513829127555676,0.0009139617216099707,-0.0007464086324185949,0.0032715104391908205,3.888588580622593e-06,0.003693732355615112,-0.007781935250034656,0.0004094324926754536,0.0011860463535801823,-0.0028316658221366675,-0.0005945441771483075,0.0005644732458743285,-0.0016732813816970088
0.006076676197427385,0.005553408768081525,0.007201272374956981,0.004290618403883832,-0.001120480591474074,0.0016310829849699234,0.0,0.0036039271450933174,0.00039241703106020784,0.002459312887319077,-0.0007896703694136902,0.003974843288218718,0.00019841866287340743,0.0019742368785446267,0.005446491817824343
-0.002179164629839402,-0.005522738742326068,-0.005106821228459484,-0.0054538514141422995,0.0010245896497542632,-0.002849182319325264,0.0004009323898644637,0.0003993127997427472,-0.0031363596212257835,-0.0016350187191136224,-0.0019761889945905053,-0.0005658007642656115,0.0013881706880016589,-0.0021581032768578784,-0.005000282656722475
0.0005755713059875982,-0.0038644073994007367,-0.006608460961582736,-0.0017349286329711227,-0.0028060688207204145,0.002857066896817439,-0.0004007717075059832,-0.004387766226121828,-0.0005522697532723449,-0.001722531619350601,-0.00016418034189548826,-0.002435574407728071,-0.0013868983462673847,-0.0007452124438829932,-0.0009747760293304311
0.0005954787365297832,0.0030081681229568967,0.004147721274890624,0.0034871315394392,0.0018761721755701714,-0.0004071174807985989,0.0,0.0004008193742839922,0.0027613924618594666,0.00041045368272326965,0.003574345445777664,0.0022709151295461564,0.0003965693058724912,0.0015069436126899825,0.0012602900882708204
-0.0011700222273983401,0.0055696629920792785,0.005678574893283959,0.0015549443925352154,-0.0001874415029357926,-0.0024451494678944838,4.011370516306518e-06,0.008730180751767359,0.006294360167292934,0.0,0.004748759705134105,-0.0005657974425958821,0.0,9.373937094975524e-05,0.0037750002806402937
0.004272449702881136,0.00213023659826896,0.003080552057731571,0.0020996221016451144,0.0022469802458382317,-0.002859210765845599,0.0,0.007168503279965919,0.0031273609768269236,0.0004102206813280273,-0.0003937095946357379,-0.0011345167815791696,-0.0005949444772524315,-0.0015982657011040288,0.003760964657170256
0.010897548148801868,0.00882437441161322,0.015348176892844956,0.006575778911857314,0.0057090677502591464,0.006064669460704274,0.0,0.005535946304143641,0.017272963973049383,0.0020516829262769622,0.006245819099811041,0.0014755012106322995,0.0016670637220234927,0.0010363000052433123,0.009512859902403314
0.009604235458316715,0.0067564361297800645,0.002021842327060417,0.0027215615794923395,0.001488972405100147,0.0024450148603303644,0.0,-0.0007867558870201996,0.00537624489066343,-0.001228991914098346,-0.003140711950197628,0.002268804037504897,0.0007934270164811183,0.0,0.004132226703371823
0.0005823144398643693,-0.007550246707597142,-0.005549972779881242,-0.0047955102122146384,-0.0014867586624786727,-0.003658810783424846,3.97042223722306e-06,-0.0040648526567305335,-0.005347495445596198,0.000819733952932618,0.004332337268348997,-0.001131624537768357,0.000990015078438994,0.0007530212533875372,-0.005761369265561725
0.002237506287150778,-0.003804229335382015,-0.0025365988511057928,0.00027283465581148466,-0.0022327843387713103,-0.0008158605161350122,0.0,0.0007930618672517332,-0.0015362195155623126,0.00041043379435351334,-0.001960875546955343,-0.0005661235820683446,-0.0025721819666539737,-0.00178698149501888,-0.004139250722657631
-0.0077804512619406374,-0.006363576925573636,-0.006103539983379007,-0.004453670524111485,-0.0025234580649238533,0.0,0.0,-0.0023764308575531736,-0.006538541397867785,-0.0016386129257359274,0.0007857837716169758,0.002266976623557973,0.002043284373787124,0.000659251579534835,-0.0037405786302912116
-0.0019358864063019536,0.002468349594124533,0.0020851320130951343,0.00263214977788007,0.0011235241849957226,0.0010624880082650084,0.0,-0.0027789312001362853,-0.0032500911548728755,0.0011073401561649077,0.0023251605461602353,-0.00016768179381432098,-0.0009909087857708457,-0.00016964317987678158,0.0023338170515793447
-0.0009794263407213693,0.0008535136985871433,0.004098794193638626,-0.0003653046122714663,0.0005614960390021653,-0.0016325569358444164,2.046601274676777e-06,0.00289687825411848,0.007009474843481361,0.00041016186166958896,0.0007857115942440762,-0.002265161227766339,0.0011897611785763947,-0.000565448571274549,0.0
0.003989822204375013,0.005117233258492026,0.003571244910728731,0.0033780586387751393,0.004112711670161857,0.002861806633340834,-0.0004005190497666438,0.003584416782777031,-0.00386717328269269,0.0008199014657428235,-0.0015699664214637642,-0.0005670810443575825,-0.0015841831006202245,0.0013202380469124347,0.0029184035660692826
0.001214045534428301,-0.002969777168393891,-0.002033855194054561,-0.0019108350428685434,-0.0012644388233806706,-0.0020388072387688308,0.0,0.0031747736352079905,0.0011647350729067664,-0.0024578610534265197,-0.001572077649063588,0.0,0.0024799760939601505,-0.001695460865469888,-0.002493879912242245
0.008603937951237766,0.010525919142372437,0.012561985276004774,0.007335550862695806,0.002801373944273577,0.0005713647165340813,0.0,0.007119985142326504,0.011156526450467066,-0.0008650800475007789,0.004415953172879768,0.0014777802947660741,-0.00019833950410551236,0.0005467463715473651,0.009892984185879168
-0.0006205715082940154,-0.004641674710857539,-0.00100891091829442,-0.001995353621561505,-0.00037244549787426347,-0.005310452776408885,0.0,-0.0043200397239208,-0.007689321154295753,-0.0012339727779108207,-0.004321910415927154,-0.003405386789918586,-0.003763594947952012,-0.0015095010868707735,-0.0028947574689486225
-0.007333123939048942,-0.0008475768561295666,-0.001515411565075091,-0.0015447541106963544,-0.005402865172585401,-0.002463779782484085,2.006468773454724e-06,0.0028510772434737234,-0.0003876247450986188,-0.0004118540123723893,0.005130326610792254,-0.003985945569633377,-0.0019885233602043623,-0.0019838437969554065,-0.000829825727723817
0.005374394690755743,0.00424239148183453,0.004047058201082954,0.00367157542801764,0.0067430937098558845,0.0016468489466120242,0.00040067872560172943,0.005524635887080869,0.01858661816923665,0.0016480301081903985,-0.0027483766058148725,0.0017151676832121866,0.000796559380178527,0.004190074761150311,0.0037360874463522905
0.009292459257561085,0.010507487198942116,0.013150083226163508,0.008812991278351234,0.007168190457855285,0.0003704629555072388,-0.00040051824646115714,0.00667219123692638,0.008775429210984433,0.002018458744159347,0.009742366013506056,0.003257855972965102,0.003905663344718417,-0.0012263560636418165,0.008584996096213252
0.007586359984344664,0.007122093515733423,0.00847866153199705,0.004413457108326671,0.0025908976207985853,0.006164930677943261,0.0,0.00350878480552583,0.014750247023801209,0.001643078908108428,0.003518569532997014,0.0028478559970199447,0.000992448871845583,0.002455940403358622,0.005751976616363047
-0.002873949724000989,-0.0004163474886673152,-0.0019781802591537704,0.001703253891305566,0.0035069984979657983,0.005719058139827407,0.0,0.004191966579142632,-0.02124515097472799,0.003691898502166965,0.00389546645876984,0.005110625168498979,0.00019807890743376493,0.0010360926993325673,-0.0008174108854062071
0.008176428265077328,0.00707485669672865,0.008424098661548063,0.0034915309176729308,0.002574783444426913,-0.0020305878872061167,0.0,0.003492622585288442,0.01904051877017225,0.0,0.0031044648630364803,-0.0005654831516181521,0.0,0.002164853464725361,0.008585526976974062
-0.01088654544868093,-0.014875862113337962,-0.01670750779828521,-0.01168594437873128,-0.007976454342447009,-0.004477105326117394,0.0,-0.009667358057297072,-0.017563179491304558,-0.0028606626117096672,-0.011605418399369046,-0.002826093166843749,-0.0006939782088366758,-0.003756878104986253,-0.014592648751266894
0.0034947046609318426,-0.005199192767540557,-0.0058084722838173996,-0.005430042081433007,-0.006113549480027632,0.006009891665917636,-0.0004008834669024162,-0.010542923822878782,-0.004443162638802452,-0.0009232147538378856,0.0038924719883879017,0.001529073295816909,-0.00019849217757510844,-0.0005496160296771646,-0.0068692363040756795
-0.003867051471901877,-0.0004222200982334547,0.0010076456861369248,0.0011822641422594515,-0.0009321501522540338,-0.00040637444925841534,0.0,0.005070501714750308,0.001914697859403357,-0.0012309030355586654,-0.0015635177487108734,-0.002265862876449621,0.000396811145491394,0.0009435207926313996,-0.0016590927464410793
0.0043521754566404405,0.0029583672954059843,0.005035319754444607,0.004723863286143392,0.0027985844343726947,0.0004065396565874627,0.0,0.0035447544571844984,0.00267613333092666,0.001232420025108655,0.005873134881349927,0.0017031816865591743,-0.0003966537488629442,-0.00028294468442713637,0.006644810167117798
-0.006900906379431302,-0.011378291503631992,-0.01953903729747377,-0.016003619532544006,-0.008758708383470318,-0.005284182968027651,0.0004010442389072907,-0.008633975566300021,-0.010293643845083413,-0.004513704563828777,-0.009341902260806364,-0.005101514638196299,-0.004033448571120728,-0.002168830971089472,-0.015263792759102874
0.0063664551163022534,0.004762137935977215,0.008759724491045177,0.010926643793485746,0.005077187545782832,-0.08596828513033777,-0.0004008834669024162,0.002771385012769416,-0.0004062166389713316,-0.0003114384507123158,0.005097625908851588,-0.0008598472934748454,0.0027925750664678003,0.0017773869337575163,0.006903606698380144
0.009353950483948723,0.009775152597495059,0.01218900470051818,0.006285174492010245,0.007483510884562555,0.09123431624760736,0.0,0.012548713474240228,0.02085752001354148,0.003299878113659311,0.005485880493519397,0.003424256118272152,0.002188225541936027,-0.0005662832103218152,0.007913399267062186
-0.007165452314665641,0.002104733564982105,-0.0015052777499944287,0.0010861945512124628,0.0007430325382611853,0.0032788484854470315,0.0004010442389072907,-0.0011730854380028466,0.0011350337974405124,-0.0008219391599955424,-0.010522239024976815,-0.0005687917192552586,-0.00039709158165628376,-0.0001890877627265896,0.0012397738806338625
0.00288708970153086,-0.0012601371317983892,-0.004020030975876241,-0.003074275119171105,-0.0024125038689465066,0.0024508651738178963,-0.0004008834669024162,-0.0007832723522762478,-0.007936652604163347,-0.002058237601035033,0.001181811719537593,-0.002277180970793988,-0.0015888083876221051,-0.0011338652967949705,-0.003714783885969704
-0.0023028601842588195,0.0007133044288103316,0.0004405278574993875,0.0015073830808217071,0.0009292096103497193,-0.0046054052757918,0.0,-0.0015675944200198954,0.0006368497303407923,0.001979516919841996,0.006981354444822001,-0.00017289652869662141,0.0019094106381840454,-0.0006631172205868302,0.0009506400755441184
0.004616329743142878,0.0016846125255289134,0.004552031071287013,0.0012707741333032774,0.0014896974251477307,-0.0016378694448016015,0.0,-0.0015696985155716713,-0.004198807913654727,0.0,-0.0003915355525887003,-0.0005706331750998231,0.00039743797297402106,0.0006628769888589802,0.0020712678972630593
-0.004308097050653275,-0.004203494132076705,-0.008056112315196384,-0.0021755713173787555,-0.0005578286465582602,0.0024609844297085377,0.0,-0.0013612714320778794,0.0007667906285069687,-0.00041140624458499284,0.001175330590587351,0.0005709589832372793,-0.0005957103610077732,-9.470857674389911e-05,-0.0033069529169130643
-0.006402904778931956,-0.011397268923897705,-0.014721315469843984,-0.008630193699667789,-0.009672620666119191,-0.0032733567173994747,0.0,-0.013028211719453998,-0.0026808324614047115,-0.0020593197816273106,-0.007044802956175668,-0.001713461751534454,-0.001987017736619884,-0.0019880930396879853,-0.010784196322850144
0.00236062138348074,0.0005860500467445807,-0.00018289854580592758,0.0001287926317762857,0.0010767045034222901,0.0011087462330138858,0.0,0.003600112732314744,-0.016300307919481838,-0.00043371035575506513,0.0040598372358179174,0.0003439185492054878,0.0003377419097459208,0.0018432916390938804,0.00014032813024435908
-0.0006562507887629989,-0.0034202297883065232,-0.003101155084110845,-0.0016528592366027019,-0.00037602727002920236,-0.003281367723269191,0.0,-0.005181403355952472,-0.0015651746863360547,0.00041281958647061364,-0.0019671687982030137,-0.0022894549513591987,0.0,-0.0012320430972563895,-0.0016785979188717948
-0.003786890519819981,-0.005576974202602836,-0.007257473092659452,-0.002851280734005893,-0.004701052924532679,-0.0012349608755984664,-0.00040120809763618273,-0.002189608372097814,-0.009016432777924506,-0.0020643676305723974,-0.0019720614765467333,-0.0028687626424265173,-0.00039842612430831696,-0.0005685678803695844,-0.005044444431199768
0.0031237142484890645,0.00517692887331073,0.010444072834289659,0.003597210875022003,-0.00018880628986471252,0.004120666782324297,0.0004013691301813527,0.004027287713293739,0.009889083087059,0.0008277620987134902,0.0015807134733243208,0.0005752822644929673,-0.001992146497207672,0.0021826176227875034,0.005070019864672186
-0.004262975951515247,-0.008583800620235024,-0.009819358990734536,-0.008454958062036812,-0.003333648173952464,-0.00287234292448246,0.0,-0.0068190996649679396,-0.008225321162482408,-0.00124041107929247,-0.0031562608801177284,-0.0017249149601269462,0.000317784865841314,-0.003409283167607561,-0.010088361620473892
-0.005448810398890818,0.003279664047652108,0.007926999670229709,0.003966393134032875,0.002848993688577503,0.004527989628731651,0.0004010442389072907,0.0012119309236359385,0.00260371605585239,0.00035140885135629215,0.0005871605087909224,-0.00017438198992502627,0.0015980891102105785,0.0019660071475012322,0.005642918461415662
0.006848284726143932,0.004323390596775068,0.003116505534518265,0.0033306733594036463,0.002083493208343115,-0.0020497734634025238,-0.0004008834669024162,-0.0004035335823126807,0.00434465411879431,0.0008279866623929219,0.003964970266486331,0.0,0.0019940718182189406,0.0023722715353035385,0.0054945986156484565
-0.0068017047156281535,-0.004735496576959359,-0.004660842190628714,-0.002950794037712769,0.0005665831380195763,-0.00041113917054504514,-0.00040120809763618273,-0.00021416719166679937,-0.0011799351153864092,0.000827150507100522,-0.006714146837790157,0.0005765904518776764,-0.000995251120016958,0.0002839740605924263,-0.0050442634922999215
0.003035230597589141,0.002162418667400928,-0.0026010361941302554,0.00018495209060640224,-0.0032110691811363425,0.0,0.0012035746359298027,0.0028341018809039434,-0.00157471095278836,0.0016532358604122207,-0.0051683116595511325,0.0005761976619449512,0.0013944413136546218,0.00037871152992479914,-0.0008448577601801739
-0.002541653790975793,0.003284304710526572,0.004547014678191974,0.004567305901795307,0.002345004946983043,0.002753988319958401,-0.00040051824646115714,0.0020182149014338828,0.0014320057745466279,0.003279796574591543,-0.0026042082734679013,0.002651100061046421,0.0007969040532468832,0.001736047438187419,0.0039758132040473865
-0.0013716101106923686,0.0034482997904120355,-0.0005208971847705539,0.002490743605006333,0.003787617118297801,-0.0016403729555231825,-0.0008019307268454692,0.004431992693654123,0.0059213508600457045,0.00041133156409353775,0.0008038448168296616,0.003450161699935237,0.00039789364188486516,0.0010399332441383183,0.0033725887634403376
0.006280438113056233,0.0034364265182602327,0.010943438920199805,0.003772607133090684,0.0016983700504674694,0.001232215600387629,0.0,0.006312168792561669,0.004317210209421461,0.0,0.0028096546283810425,0.004012230647889232,0.0019884463927288573,0.0013219312265624092,0.004621702370718933
0.001469597728108567,0.0,0.00618546294188716,0.0009166507017003289,-0.0013186137699927884,0.00041034696384475967,0.0,0.002399129167692745,0.0007817900062848156,0.0008226253432174039,-0.003202323852682783,0.0022827198882930076,-0.0007938084945374255,-0.000943321654700534,0.002091274872074736
0.0,-0.0012841826973167612,-0.001024487429569915,-0.0027475937050120396,-0.0004929625401243969,-0.00041017864828180327,0.0,0.0007978106487259803,-0.00039074136302935273,-0.0016435767137095865,0.0008031193736134781,-0.0011392981877757335,0.0005773248082959352,-0.0007547345622662272,-0.003756461739105837
0.0013664626257364875,0.003690886135553111,0.002465872952444176,0.002475561231121809,0.0007560940893712593,0.0043933826521538105,0.0,0.0,0.007351662540176669,-0.0008855064591754771,-0.006033488533895989,-0.0024551351359109797,-0.0011918079396734825,0.00012627657076861231,0.0047347216079733885
-0.0020466163976310685,0.003423303689554189,0.0005129323810263782,0.002845989775651581,0.0035889766206700265,-0.0024525457555949364,0.0,0.005512682865568543,-0.0015549205292255894,0.002884047621269121,-0.0008099088637832405,0.0005721521519382457,0.001392276260989118,-0.0010396341231911123,0.0020871320912831033
0.0029281521326117114,-0.005117425419537729,-0.0061537417035809954,-0.0029294892617402306,-0.0039525627323160825,-0.00204940278945309,0.0004013691301813527,-0.005964494007288625,-0.017523676924299413,-0.0016435818783608373,0.0024310210598944863,-0.0005718249810448088,-0.0013903405228844151,-0.001324386152611104,-0.004998045464039611
0.001561955528218709,0.001285977758641061,-0.002580307811053084,0.0007344715643044497,0.0041575773198788656,0.01149878002327366,-0.00040120809763618273,0.003200416619206091,0.001585426382579703,0.0008231867871328267,-0.0032337251537868537,-0.0022881888776069485,0.0007954098932025388,-0.00018928877660342013,0.0016745886464738088
-0.004093047470124106,-0.0005570347256033637,-0.0006789221616545847,-0.0012071896489988859,-0.0017649566076355708,-0.0013326854010014114,0.0,-0.003987546120825659,-0.0004899869460957424,0.0003281843341699767,0.0052680624882570646,0.0009756466363419748,-0.0006951558114887987,-6.866201505198177e-05,-0.0010009738886058814
0.0021527660679245136,0.00515011875902496,0.005192372851779092,0.0028537864506169124,0.0018888343976335052,-0.0012208933323549305,0.0004013691301813527,-0.0004001985566034702,0.0075425631405820455,0.0008229690640027133,0.0004046730440712705,0.0022935428662861387,0.0013930170915969625,0.0014220239412881992,0.0029337368777699385
0.0007810129939123492,0.004270207553524678,0.003615548488698587,0.0013764152113016322,0.001884737558240272,0.000814429741851111,-0.0008019655837680943,0.0038170019417222436,0.006698331103804893,0.0008218851825562857,0.0016175895873123528,0.0005724330591473166,0.0005958302590038145,0.0015147895052060145,0.0016716987114140393
0.0055707145023902865,0.0055271219766943,0.005661368728633247,0.00513303496669793,0.0015052251493438565,0.0012215602592950472,0.0,0.005602257296150005,-0.002348528958217787,0.0008214457728238957,0.00040340898701151436,0.004002344219922792,0.0017875550750523974,0.0017957951622902344,0.007509116033945215
0.005639837375948097,-0.0002101603396264168,-0.0012307673126064464,-0.0009737437495182305,0.004702176521086837,-0.002155873773400446,0.0,0.0,-0.00402234526512138,0.0016432118636791136,0.0019328382828991398,-0.0018779893671239387,0.0002989486534196959,0.00013877079774107483,-0.0005362089588401496
-0.0029008949825378577,0.002966071639348737,0.004111358251340362,0.001280453927335155,0.0003744217408473208,0.0004077098068482541,0.0,0.0,0.018562507323614242,0.0004098193283498683,0.0032306308120232637,0.003426577265953776,0.0005948610173844809,0.0015103313469071824,0.002490782470255111
0.0031033301998223467,0.0,0.002047488139718954,0.0005483276433207468,0.0014983321845064195,-0.0008150026190161892,0.0,0.00393258993746738,-0.003102172084140857,-0.0008198153017913496,0.00080519024475783,-0.002276623645318717,0.0,0.0006598425144979857,-0.00041409524316184966
0.003193772447372753,0.0,0.003063659661446334,0.0017350476979322226,0.0018696489357169308,0.0008156673900753468,0.0,0.0,-0.008557016807755785,0.0016408476928162724,0.002816076223887289,0.0011406705471942115,-0.0007925861581240867,9.411733910279416e-05,0.0008287130795354594
