DGL,DGLD,DGP,DGZ,DZZ,GLD,GLL,IAU,OUNZ,SGOL,UBG,UGL,UGLD
0.012320255286429759,-0.03968540409983298,0.02628181931416716,-0.013299556681443895,-0.0247718383311603,0.0132778612615928,-0.02878536363346561,0.014072119613016723,0.012776831345826266,0.014073512170328272,-0.0016377660780292208,0.02702697383817981,0.04107141071428571
0.008367187419093753,-0.02686803854308922,0.016372753988245153,-0.007702182284980694,-0.02005347593582892,0.008037022730523142,-0.014418773973602366,0.007805724197745002,0.008410428931875494,0.007538747343302994,0.023293996062992067,0.017373556907857794,0.024013756844146784
-0.03117940283362016,0.0924270074264268,-0.057414252681299134,0.029754204398447545,0.06548431105047743,-0.028425323064609837,0.0570964441735243,-0.02839931153184166,-0.027856547122602285,-0.027973820015527454,-0.023725552301200586,-0.05725763435459578,-0.08961478074347104
0.02387767612548029,-0.07485850643198974,0.04382120946538125,-0.02261306532663313,-0.043533930857874506,0.020693952183623743,-0.042191243377474985,0.022143489813994686,0.02007549759780386,0.02046889433170056,0.015106699011274247,0.042887612070122316,0.06347747185310414
0.02560189438998358,-0.0813060980367075,0.051637237615449166,-0.026349614395886897,-0.05488621151271756,0.026042156777068896,-0.05398359205363866,0.025129982668977556,0.026576955424726573,0.025972894703483858,0.02620507926237468,0.050319205603105696,0.07958481971600039
-0.02174979965835955,0.06726139617977643,-0.04191612941780955,0.02442244224422437,0.04957507082152982,-0.022485366749497745,0.0466695062226295,-0.02197802197802196,-0.022611830247419286,-0.0218063326626063,-0.022383323530369592,-0.044747082800269615,-0.06810897272173944
0.0,-0.0029189464142650536,0.0,-0.0006443298969072027,0.0,0.0005228282788923454,-0.0014187170652614825,0.0,-0.0008382229673092863,0.0003416552726058523,-0.019348597226701108,-0.0007637220153696175,-0.0025795614123931172
-0.009348170914277878,0.01902860894135467,-0.013333333333333345,0.007736943907156737,0.014844804318488452,-0.006531394121198396,0.01146739383532179,-0.006050129645635288,-0.00671140939597316,-0.006830626532685487,0.016441959881617892,-0.01401271337579617,-0.02068967241379311
0.03136960314513339,-0.08252807306011849,0.055743243243243264,-0.029430582213691676,-0.05718085106382975,0.027875174826872868,-0.05849304822901679,0.02782608695652176,0.027871621621621632,0.027682264442916184,0.011970268521514024,0.05607229829270546,0.0845070349385041
0.04599395472060176,-0.12838029808197274,0.08839996,-0.04812129202373108,-0.1001410437235543,0.044857538037565474,-0.08610394655174537,0.04483925549915392,0.045439605587510194,0.045424125435635496,0.04603580415486575,0.09126496430792667,0.1371754010675829
0.014893680033951856,-0.04392558641653861,0.025358361828679184,-0.015927977839335087,-0.03448275862068962,0.013956954308446422,-0.027751923326680857,0.013765182186234813,0.013911813251591715,0.014083395902349397,0.0253666862662992,0.030493297331538088,0.04425408090275168
-0.007453974483107369,0.017079419591450377,-0.013261612903225806,0.009852216748768388,0.019480519480519497,-0.0062787247940419046,0.0100744066949294,-0.0071884984025559,-0.00852713178294583,-0.007259567412777567,-0.008345723050543059,-0.018276762799755573,-0.02734107941200794
-0.04013138323274538,0.11838789451532987,-0.07591717849919437,0.03763066202090599,0.07802547770700625,-0.03896312771882848,0.08109714935766871,-0.03781174577634745,-0.0367474589523064,-0.038391185730723865,-0.038172527802825464,-0.07446810891994915,-0.11173577417282277
-0.0068460739192355005,0.015165210665621903,-0.012578615857758822,0.006715916722632615,0.011816838995568695,-0.005563014207375429,0.0107632725723249,-0.0058528428093645715,-0.005194805194805343,-0.005455471843557511,-0.004374968749999986,-0.012691523596337484,-0.019778480699707585
-0.02240273216337569,0.0681851786986366,-0.04697452042298883,0.020013342228152032,0.03941605839416065,-0.02288526810768086,0.04683252251257762,-0.023549201009251567,-0.02251958224543065,-0.0220246176861701,-0.012868800600477072,-0.04390012127091917,-0.06698953887022538
0.003273811237160893,-0.02644700877254216,0.0179615698428751,-0.008502289077828582,-0.014044943820224792,0.007633631225135567,-0.01743815725298555,0.008613264427218038,0.008347245409014995,0.0078184585334997,-0.0015898568651874366,0.016489143403812467,0.0276817046311714
-0.03388557585201868,0.12018211122691268,-0.07591304571550896,0.03825857519788919,0.07549857549857554,-0.03701793088781233,0.07489959539828457,-0.03672075149444931,-0.038079470198675566,-0.03819882075044514,-0.04044589171974513,-0.07362118792113803,-0.11363636076675855
-0.010132606816585085,0.024250837373010457,-0.02042633214920064,0.00825921219822103,0.0172185430463576,-0.008760986869649625,0.01828010810810808,-0.00975177304964534,-0.009036144578313138,-0.008328923519707552,-0.008629207057059744,-0.019935291485325742,-0.029439752247680445
0.024409513261232592,-0.07251764156483538,0.05077067319903317,-0.02205419029615625,-0.04296875000000002,0.02426048947313725,-0.048836965072512575,0.024171888988361645,0.023881893182804908,0.02431261582253898,0.02310003270505424,0.04672899816577796,0.07534251688872362
0.01460416225861229,-0.0378241379310344,0.026747152717860226,-0.010953608247422676,-0.023129251700680264,0.013119644272254998,-0.025367832814779317,0.013986013986014,0.014418999151823726,0.012515078435050214,0.016361257079884062,0.026260502822452583,0.036396723632452714
0.0007576546726485679,-0.010001403250490386,0.003361344679048173,-0.004560260586319237,-0.00835654596100273,0.0019120546134548913,-0.006350869140524617,0.001724137931034446,0.0008361204013377747,0.002386821283553395,-0.0006438506324485416,0.004861770477903322,0.00790167677082221
0.006055879402344357,-0.020766045493168742,0.01172533549938585,-0.005890052356020933,-0.011235955056179784,0.005985444187937516,-0.011630343427696215,0.005163511187607616,0.005847953216374144,0.0056978146338231075,0.005798904452354922,0.010185841609370931,0.013066201749141068
-0.004263698839589331,0.011176371812919007,-0.006622516556291397,0.003291639236339744,0.005681818181818186,-0.003190506137876096,0.006996671112124079,-0.0034246575342465023,-0.0029900332225911807,-0.003551547377785439,-0.002882767549095689,-0.006554021000959039,-0.011178013469182832
-0.02166258163651519,0.0651834773983277,-0.043333375000000014,0.02296587926509184,0.04802259887005648,-0.022058780658456376,0.0409516694589256,-0.020618556701030945,-0.02199266911029666,-0.02138489549846901,-0.021843816956113656,-0.04161380360314625,-0.06521739130434782
-0.0025746632190984677,-0.0077158708983866035,0.0,-0.0006414368184733668,-0.0013477088948786774,0.00026536045293151783,-0.002326001284162685,-0.0008771929824561216,-0.0015332197614990552,0.0,0.0006567487469048383,0.00026473391580602136,-0.005581376744186041
0.011099684726372072,-0.026276968831048016,0.016986107011590097,-0.00834403080872919,-0.016194331983805682,0.007870525152626042,-0.018043577941336517,0.009657594381035946,0.009469373826991884,0.00841138570933065,0.009517591385546163,0.01482268435210935,0.026192656198453537
0.03038040095224363,-0.0934875572141357,0.06167027837259095,-0.03171521035598696,-0.06310013717421124,0.031236272429268536,-0.0602870219793427,0.02956521739130433,0.031860052395842185,0.030355137755996662,0.0279584200260077,0.06285863328116839,0.09389246382568273
-0.015857341274851153,0.046628313889934034,-0.030657521958147624,0.016711229946524058,0.03513909224011716,-0.016421347880722813,0.032187191389510976,-0.016047297297297255,-0.01638001638001647,-0.016274386579869776,-0.013915274702236687,-0.033865055214723924,-0.04833335833333337
-0.013846879008243988,0.039761977085359036,-0.024968829589312083,0.01314924391847464,0.026874115983026803,-0.012975778771207246,0.026819966228394703,-0.012017167381974298,-0.01207327227310571,-0.012895604999687643,-0.014432328415651037,-0.02514600013070866,-0.03852884514524105
-0.015828488878049937,0.04926724216979096,-0.03457102005975251,0.017521090201168044,0.03305785123966945,-0.016301490206862224,0.030265328660904006,-0.016507384882710644,-0.016434892541087254,-0.016244082788897024,-0.018874064432151054,-0.03543514759158023,-0.0519126124249742
0.008041569236407867,-0.02527269220537381,0.01812555180700479,-0.008928571428571466,-0.016000000000000014,0.008820429594091728,-0.016800794430567558,0.007950530035335676,0.007712082262210785,0.008649292404764045,0.012935356550580484,0.017828200972447233,0.025936647952673395
0.01646933158080463,-0.051310071660890716,0.03343456216089618,-0.017374517374517347,-0.032520325203252064,0.01669168903934411,-0.03468747463355749,0.01665205959684483,0.01692176870748313,0.016890472504732974,-0.0006549115699112322,0.03370490976645437,0.049625419954342095
-0.025316434858068226,0.06559270996516323,-0.04411760689569776,0.022265880812049763,0.04341736694677879,-0.02223770789860042,0.041657845734909764,-0.02155172413793104,-0.020821138891211684,-0.02129471854693836,-0.004259534731323724,-0.04159175759713074,-0.06690455070302499
-0.003636328897294101,0.024972974487770458,-0.014065934065934078,0.007687379884689365,0.016107382550335586,-0.007107285129837983,0.015569411282265534,-0.007048458149779742,-0.009649871904355213,-0.00800695373356046,-0.003948634549148882,-0.017144467337558675,-0.020076463098976344
-0.0028675334317782787,0.0075069142631370095,-0.005795853767275971,0.0019071837253655031,0.0052840158520475605,-0.0024159269431652318,0.005510971778227257,-0.002661934338952916,-0.0010347503664741274,-0.002807501242125741,-0.009250082590023164,-0.005723603317623513,-0.008780507317073177
-0.026405302841949804,0.07856211764705882,-0.05291471089303642,0.026015228426396062,0.04993429697766096,-0.02547310118348015,0.050822113618776525,-0.02580071174377232,-0.02632714717306875,-0.025162774057266413,-0.02634208069356446,-0.05126093749999981,-0.0767716058419607
-0.0306122955665324,0.08798927189457592,-0.06344696669285195,0.0284476808905378,0.05506883604505625,-0.030372792814122564,0.06088199319721176,-0.030136986301369868,-0.02934397163120548,-0.030595658016363075,-0.032191813966033725,-0.06067619009892548,-0.09275058338750804
-0.0036010798652017875,0.013701715953048279,-0.00859453950482602,0.0036080579439604493,0.0071174377224199874,-0.003986692054801867,0.003396772949045179,-0.0037664783427494492,-0.004475294547447371,-0.003817186339551768,0.00212314225053074,-0.00861267355353286,-0.01410101090719178
-0.004170067764731075,0.007692274725274685,-0.0056094336762145215,0.0023965846377120123,0.004711425206124753,-0.0026684265700944072,0.005612445434298468,-0.0018903591682419255,-0.0022018348623854046,-0.002149560747663518,-0.02224572740113,-0.003102668321439555,-0.008343325188478594
0.02149637712504411,-0.06215918414915539,0.042051282051282064,-0.020322833233711948,-0.04220398593200463,0.02102241718065136,-0.040928376353518175,0.020833333333333225,0.020595807282089026,0.021073335798632645,0.05055973092958722,0.0407718007851914,0.06129815124873151
0.04099477055623907,-0.11534881395348813,0.07824803149606298,-0.042098782312311324,-0.08445532435740508,0.040056144877045334,-0.07694441018022513,0.03896103896103896,0.0396396396396396,0.038983673793350035,0.02853214162942598,0.079844559803964,0.12570779867357418
-0.02336570065639705,0.06664037679704553,-0.04062072113190327,0.024840764331210227,0.053475935828876935,-0.02186628332222493,0.041128800160112035,-0.02232142857142857,-0.021663778162911613,-0.02171801063965783,-0.03609625668449204,-0.04430913751567035,-0.06338032065633159
-0.011021596799509445,0.029944546396930723,-0.022835347288296837,0.009944064636420145,0.020304568527918686,-0.011131545845396816,0.020761207028438918,-0.01095890410958897,-0.01062887511071738,-0.010287880340905577,0.015256622746185809,-0.021732832322969128,-0.033297508771160216
-0.0125033105632861,0.038525974191768765,-0.025316503149147882,0.012307753846153863,0.0248756218905474,-0.012373188433774085,0.024952929141796518,-0.011080332409972226,-0.012533572068039442,-0.013586195196246834,-0.03107923391122836,-0.027251127206820318,-0.04111107777777773
0.02835117505451436,-0.08271889115026881,0.05744255744255755,-0.026747779529010286,-0.05339805825242723,0.028730170356813432,-0.058061544475177626,0.028011204481792614,0.02810516772438808,0.028933240894804826,0.013394395016059449,0.05633370889159552,0.08458858338626009
0.0061563689707256645,-0.025370571764484838,0.013226310817194076,-0.008119925046845769,-0.014102564102564032,0.005493993274370388,-0.014142173160462145,0.006357856494096302,0.007848324514991218,0.006378573468306149,0.026434782608695702,0.014413376028059269,0.02029916710040956
-0.007980947118268711,0.01881443347459872,-0.015850815111850103,0.008186397984886698,0.014304291287386141,-0.0074674439025123485,0.012762178219980682,-0.007220216606498201,-0.01041210954589201,-0.007498634373289591,-0.029820433751270758,-0.01648189873492171,-0.027225109947643968
0.017431001310147874,-0.05122686696754019,0.03363330015948364,-0.018113678950655892,-0.03717948717948719,0.017249335117888495,-0.035264246304652316,0.016363636363636337,0.018567639257294342,0.018168708400791413,0.0,0.032938427248239484,0.051668405776783465
0.015023733375730904,-0.048126915127931866,0.030247479376718605,-0.016539440203562326,-0.0319573901464714,0.014611661911833837,-0.02885781634552821,0.015205724508050085,0.019357638888888955,0.01395761521089093,0.056933323679124126,0.029370601398601388,0.044012314555137634
-0.008569171892609678,0.026050419438363597,-0.0173487544483986,0.010349288486416452,0.02063273727647873,-0.008800764668873048,0.01845475890085466,-0.008810572687224641,-0.014732180873712,-0.009409322263541816,-0.010244514210178494,-0.017934783096053796,-0.025490176470588228
-0.02042954250757899,0.06006008572044539,-0.03938438207333629,0.021126760563380288,0.043126684636118635,-0.019730914798206243,0.036240796478296367,-0.020444444444444484,-0.0190146931719966,-0.020052762182570592,0.010016660767390282,-0.04039842391805277,-0.0613681979603984
-0.04652407262610714,0.15039906513525286,-0.09377941063993456,0.04702200626959254,0.09431524547803624,-0.04757552476919881,0.09810315058186972,-0.04718693284936475,-0.046696035242290684,-0.04693947310966564,-0.05785123966942149,-0.09198385236447523,-0.1361200920861707
-0.006730303935828223,0.017461451419809794,-0.012480499219968902,0.00538922123417836,0.009445100354191271,-0.0051873199843866106,0.012595600313169614,-0.00476190476190483,-0.00471349353049909,-0.005179423576995542,0.0,-0.011432232454747442,-0.017369739885105248
-0.004799455582087669,0.009570901879628156,-0.011585044760400152,0.0041691480542496865,0.009356725146198838,-0.004538451227084746,0.006041759057083211,-0.004784688995215209,-0.005478688829046269,-0.004638366193093229,-0.0435087719298245,-0.009958207836755831,-0.01388887678872004
-0.017588619725903188,0.05372126142708703,-0.036760788492274966,0.01542111415058644,0.03012746234067205,-0.017848443800502226,0.03461979065742853,-0.01730769230769228,-0.01746031746031757,-0.01787926737271956,0.0069699559794570345,-0.03471771576898119,-0.05761843937563225
0.027432880658431438,-0.07962768602774617,0.05641592920354,-0.02628510360484209,-0.05174353205849278,0.02735799506172843,-0.055142978145232925,0.027397260273972542,0.02632329183692873,0.026919783874884785,0.01894346014777927,0.05478988235294123,0.08288042344783755
-0.008712857523712132,0.027865202247190968,-0.018848167539267168,0.00959808038392301,0.020166073546856456,-0.008748279429387088,0.019875300029355825,-0.010476190476190422,-0.00925925925925939,-0.00876944812533392,-0.013228423783640465,-0.01943910195790644,-0.02509410383039287
-0.011908196450053888,0.02328375524867441,-0.020277427961579404,0.010101010101010204,0.020930232558139503,-0.010377266895768851,0.01745063351448868,-0.009624639076034785,-0.010280373831775649,-0.010939896948062309,-0.011594166666666768,-0.02469938251543705,-0.037322961544000985
0.01004307757900048,-0.02927035541854123,0.02015244988276417,-0.010588235294117631,-0.020501138952163975,0.009898098687788136,-0.021765627531206446,0.009718172983479243,0.010387157695939512,0.010195229295034896,0.006964735815075769,0.021326224591802632,0.028074851815179696
-0.015340862055290078,0.04368870770258478,-0.031500320341697856,0.01664684898929852,0.031395348837209264,-0.015429441569254562,0.03088288509360192,-0.015399422521655453,-0.016822429906542032,-0.014662487048105213,-0.011649035735312651,-0.030016313213703037,-0.04161254768237853
0.03923822870873691,-0.11756636936171942,0.08434405095612202,-0.041520526315789584,-0.08229988726042826,0.04159275617576155,-0.0820167472672581,0.04203323558162265,0.041825095057034335,0.04077689710652035,0.053775359116022166,0.08577191389169178,0.1275441164536276
-0.013881166395388963,0.037758345375592084,-0.029994916115912724,0.014643075939174762,0.03439803439803432,-0.015140026495079612,0.029906893070499582,-0.01407129455909947,-0.012773722627737277,-0.014761823551776278,-0.02097172244069474,-0.0312886936582618,-0.04572797943990319
0.010698321392835577,-0.02901549865320639,0.01886797693920338,-0.008418461119570696,-0.021377672209026092,0.008839334956969033,-0.020820006925029583,0.0076117982873453935,0.008317929759704239,0.008857849353811233,0.00821135308818268,0.01630959385992961,0.02395957034200859
0.016155878001428037,-0.05288745279526998,0.033436160831473265,-0.0181927835051544,-0.03762135922330103,0.018571399999999964,-0.03338618763257888,0.017941454202077385,0.017415215398716728,0.018774537993172764,0.013102018413597805,0.03838889117719038,0.05665032229003664
0.0518092054644932,-0.1407287539478369,0.10253857640617216,-0.05188393749944812,-0.10340479192938204,0.05021040814054438,-0.09995176845245016,0.051020408163265384,0.051261261261261334,0.05024299073989191,0.0,0.10090915151515152,0.1585081413109041
0.05342715405176792,-0.16406816978295952,0.1024830699774268,-0.06058631921824102,-0.1265822784810127,0.05377493767806271,-0.10654950041216103,0.05383936451897612,0.0549318707687034,0.0542993787612559,0.12617965305209192,0.10817494587531272,0.16297782368253874
-0.005937619775958477,0.01760505521361435,0.01924647829647821,0.009015256588072177,0.020933977455716568,-0.006590055706403751,0.011877600764909436,-0.006700167504187611,-0.008123476848090954,-0.007534950919970682,-0.015518373199305671,-0.012170840147582716,-0.022491332569054192
-0.005475417050667081,0.005995186605084107,-0.025713098662639544,0.004810996563573779,0.00946372239747642,-0.003997286885570868,0.005572705979260348,-0.004215851602023518,-0.004095004095004153,-0.0035040797304848183,-0.006935655956357418,-0.014835302992205262,-0.02035400884955756
0.03178188196495282,-0.08785969691809972,0.05154639175257732,-0.02735978112175093,-0.06875000000000006,0.02928870267877469,-0.06084183612408519,0.030482641828958462,0.030427631578947307,0.030224388308365883,0.04031746031746042,0.06406327207759062,0.09485095107997156
-0.0075188816672949925,0.025947339929064832,0.01725494117647054,0.004219409282700331,0.023489932885905986,-0.009374456534142579,0.018204594646463398,-0.009038619556285902,-0.010375099760574541,-0.01007724477666214,-0.01342685382972239,-0.02134804560681329,-0.0288778885035781
0.002199419223814346,-0.016921397687798483,0.0011564378891119793,-0.004201680672268818,0.0016393442622951928,0.0032660496351712967,-0.009001171615318689,0.0033167495854062308,0.004032258064516043,0.002955422427640247,0.005567460218530228,0.0019608333813929835,0.005947366336806315
