BBH,BIB,BIS,CURE,FBT,FHLC,FXH,IBB,IHE,IHF,IHI,IXJ,IYH,PBE,PJP,PPH,PSCH,PTH,RXD,RXL,RYH,VHT,XBI,XHE,XHS,XLV,XPH
-0.0013820015508295368,-0.025256645056726087,0.02029615679405136,0.000916283136725318,0.004055725640511843,-0.001456121986723075,-0.0008058219340416128,-0.011394762735265131,-0.02098653137481692,0.016013609762864752,0.012848821657641956,-0.0032864071779501423,-0.0005756133424489825,-0.023415821603679717,-0.01772690044494522,-0.015169276933349213,-0.013688158567222377,-0.02939885785876015,-0.004347871253610085,0.0004563561149845582,0.006494050402032794,-0.0019056070077681899,-0.029464523644723357,-0.0053686761524124535,-0.003960717429467425,0.0012121543727921784,-0.01782529467261363
0.008534123414091191,0.016073216463162246,-0.0198924171760339,0.0166078774394146,-0.0010771222178101094,0.00583302103583719,0.008266129365569808,0.008213895173001733,0.00941290056546568,0.006739772959918087,0.00340325976524987,0.0108812338879294,0.004938239101114707,-0.00495165969892929,0.009731116816839741,0.006770492687831641,0.015420088597780638,0.006329068429969922,-0.009606909401069407,0.0009124819765621092,0.010323633305177304,0.0067779359555615775,0.004428667319180736,0.006207288956109354,0.011069451417186871,0.0057072065680997,0.007959982988757476
0.013607825798465752,0.056593507252324926,-0.05375761114170413,0.04463588118304677,0.018600811658477386,0.016310231268928287,0.01979608157552809,0.027770526801380438,0.01935596769219581,0.028736023848596408,-0.0023641641096108588,0.006850297157431521,0.014659897121822456,0.012310201307364887,0.029262397704325014,0.010591795194009377,0.023728198375614462,0.026954200359389044,-0.02689601603662513,0.04011880964476078,0.013113013941288843,0.015930086649102584,0.03239023539454907,0.008449756572143127,0.02784838762078743,0.014789596033739147,0.02821939350010815
0.022337630510033697,0.04246246554143199,-0.04753620470686493,0.03817254757338398,0.015482439115265144,0.013908674819852616,0.013333333333333329,0.021096182898049987,0.008763899439723903,0.008410280182792801,0.013496958128977709,0.008315338617324254,0.011542708146284395,0.019146098359205808,0.010725211741971998,0.0013309067014088975,0.005377413215619404,0.012467191328363995,-0.01812414593775737,0.02103875962791849,0.01319542230710962,0.01269381928654375,0.0274132162679149,0.012235447891412215,0.011065213651998959,0.01321809305276251,0.014029717506770012
0.031229191768126625,0.0529900731950017,-0.051734624500094785,0.01814730539691266,0.028538006166934776,0.009496980251097414,0.019543324303405583,0.027129979356949212,0.0025908807785185077,0.021246978854025503,0.014435299079329725,0.0032128435553072424,0.008857405752287729,0.025387014875549868,0.0028633109894217585,-0.0003322203606466305,0.02637392710517561,0.030676128090816133,-0.02168890487318246,0.020605250711133796,0.010286048841708209,0.010691379090946994,0.04134541972949757,0.015898281541950245,0.02792279971016189,0.0061882237967313975,0.005857309010068637
-0.009630727205406659,0.01281594295986158,-0.010911314637577102,-0.023648553073960226,0.017483682424283713,-0.005923249431691292,-0.012526096271134941,0.006094989760138071,0.0013686642518546787,-0.007485767666357146,-0.012326061293125384,-0.003843224732984049,-0.006802333473233,0.08071315525941594,-0.004030913373928568,-0.0004986518142693403,-0.013297376180008444,-0.004820771427809221,0.006603659479322714,-0.013985573339383918,-0.011741398247848896,-0.006748217162277945,0.07585105362610751,-0.01176919828848655,-0.016417974131478143,-0.008809686889322264,0.0012049295345005731
0.023986910285315226,0.06245641978175071,-0.06424416026108558,0.061806409006053976,0.015066652000333287,0.01997902349333766,0.02709975066499624,0.03251340315030818,0.031273295524672624,0.011852358864733094,0.04007713686358399,0.020255079853821283,0.02325407636742441,0.012141998685204282,0.03069152072748049,0.027935043505711018,0.028410127426384917,0.03285596040438079,-0.03983131950618165,0.04681702382039095,0.018776932347889987,0.023595351460321552,0.035083074688779234,0.02879183240662926,0.01608493023410474,0.01760861278985281,0.034696948967692966
0.006647722999867607,0.011800721669611887,-0.011095503488377028,0.021126142153046028,0.005888066846685808,0.007294204853108732,-0.0016841504806166046,0.0042639528150110895,-0.0030916383998801675,-0.003872270629033718,-0.00019515824877648868,-0.008718498337504389,0.0003112061256800745,-0.0037751691505860155,0.00159301182351778,0.006470051341250536,-0.0054002693182675105,0.0,-0.005368423282972356,0.003056125197419497,0.01130957546113424,0.0037671314764516407,0.004361033081624383,0.007752184518814248,-0.002787287017400468,0.010209654548002238,0.006159018152723529
0.03815509051859305,0.0726782305114088,-0.06872378351073677,0.059315489465465214,0.032073269821287866,0.020876296129832703,0.020993496569578204,0.03778215076891852,0.025980178277474456,0.019905474091552737,0.015223503836932994,0.029331997884140683,0.026029554117917058,0.0251256901801384,0.03078432049984165,0.006589671986852607,0.034556581817570715,0.01977971003711861,-0.040235622062848565,0.044694470924226334,0.01873563435894352,0.02001608013564133,0.022284275114845143,0.015048488662581346,0.0208978677363425,0.020468494649059397,0.027622117666001304
-0.020900648392709453,-0.06614315783462879,0.06551208449511492,-0.035528761073183916,-0.020560127632688642,-0.01676181536367755,-0.022214117455220908,-0.03480937104764818,-0.03053978881408109,-0.01992565841149319,-0.0117478919197035,-0.014563583060405585,-0.01491303815674306,-0.03275402708493348,-0.026370045349692974,-0.00966069664683778,-0.03099178019947638,-0.0373925029951011,0.0250511652945199,-0.026190333421312228,-0.011890793694554059,-0.01515545861157859,-0.06252763545684692,-0.024168547427804686,-0.022232985390157767,-0.011232331964421707,-0.04050750545023679
-0.02444054607380628,-0.052177704782714364,0.044522990370407634,-0.01163293231629762,-0.02605862574247119,-0.004432227844272503,0.004881750089438607,-0.024808976049067767,-0.008584511592877363,0.024611003790854732,-0.009548885232880942,-0.0010555837395768784,-0.003939093944344177,-0.02557031927240528,-0.021863343120578225,0.0038851362364806952,-0.015102992364521622,-0.02056495680442375,0.009476403723526693,-0.012297438213174227,-0.00016042493719891176,-0.004269763196145336,-0.05432415737711247,-0.02642639038666279,0.013823456424753114,-0.003408026218901759,-0.022431153236802875
0.021881684246788626,0.029344882378181964,-0.03585931537996299,0.020488130521004625,0.009661702094346835,0.009246629090892165,0.01065022421524664,0.01465702216276741,0.00030097627186731935,0.00018978409323510879,0.011608532111695864,-0.0017965794644746735,0.006513724016731483,0.02482278822785624,0.009007495682111566,-0.006450456330259345,-0.0032473855159119453,0.003817603231490843,-0.028656203757852657,0.014981154462348663,0.013239078238272951,0.008576144498434916,0.05341839914256892,0.016915460733928342,0.00810201857776627,0.006839203701601014,-0.009418696755355149
-0.002999956110254199,-0.03237569060773488,0.030877136227477123,-0.04485253359221472,-0.002699008268979852,-0.014591167813496413,-0.01534483268626364,-0.014878533783480937,-0.02009781480044924,-0.014143255949056409,-0.016823862051677026,-0.012809692234170536,-0.015100123106039047,-0.008304436434399935,-0.02165656120625681,-0.015257409041533415,-0.01628960755074602,-0.028311851751031056,0.035096673604205535,-0.030816773515261024,-0.015441845181444326,-0.014349075086887656,-0.010032647802814407,-0.0019341150029116602,-0.007840902725599345,-0.014070698328907687,-0.03105398038936933
0.009234257234246273,0.008678794107571088,-0.010891774861131864,-0.020796039670518397,0.016238183800432782,-0.0034434786132464326,-0.003942902889331752,0.004834670024526845,-0.007143836601514656,0.0014441579501317005,-0.007418436289417609,-0.00954431811960506,-0.004615234758139102,0.021865455933617627,-0.005576080769316039,-0.023570010961861856,0.008279713623742243,0.01804735733649247,0.01719908593658841,-0.007614770087534815,-0.007319070937106306,-0.0037743755993309134,0.029093586216866755,-0.018475443435135342,0.003259815616474305,-0.007053861874376234,-0.0014615668999742545
0.04986133539645558,0.09589043143008204,-0.08946999488618862,0.07181988488477761,0.04539414570212461,0.023842337659260315,0.02148916157378251,0.04739750736727378,0.02181810125270911,0.012979485016992785,0.009865440610078244,0.019380938832015374,0.023968800643253317,0.04074683185712257,0.035683859353952296,0.015529962498840429,0.014598393231944612,0.023280649295172925,-0.07826084275757629,0.045105827941555786,0.021228234400479915,0.023453098955045455,0.04073129580311174,0.002632374577580212,0.008074097955990846,0.023624564071199082,0.026136793853355048
0.00851924928854407,0.01962801571785056,-0.02116406935803888,0.04868444279955038,0.013084643626843931,0.01518737487543446,0.019376324402589427,0.011465014866438169,0.02286666578277291,0.022114888249688214,0.006611513143724138,0.016993961308858562,0.01757458981063488,-0.0006563324640709553,0.01952431874231568,0.023437416062793082,0.008633218624501015,0.016697954498017257,-0.007337504783548586,0.03651150884849487,0.015074660661353653,0.01586468842929734,-0.011071661209888091,0.012734649246403155,0.01943755017886026,0.01662370258972599,0.030259714915420288
0.039518435134130635,0.07902739935268084,-0.07567564943187592,0.04175129981534323,0.061492845394950216,0.016954829635278074,0.019551013050289237,0.03798364356366973,0.018728078570160542,0.01792159325958476,0.0034309126907117768,0.014830382126577947,0.01515953562093356,0.04574297868610175,0.01657540557579486,0.009907504070706044,0.013017149320664606,0.04496002966454582,-0.035902972918675384,0.032066634155868995,0.01117695585051019,0.016571098203099998,0.05415600935694437,-0.00012961086593429289,0.013317911277250395,0.013811713063925807,0.02759107555154304
-0.020175544185751352,-0.04215960563380282,0.040100258601156416,0.014139390728758632,-0.013890401593936626,0.0009807379419210502,-0.002308256392045455,-0.02151512689376177,0.00406923953468321,-0.0006385122020806705,0.004396251719928953,0.0026758565421628787,0.0015601007849285636,-0.031602970483644764,-0.004115833195059044,0.009327729483314529,-0.00792112974690103,-0.015127720427201568,0.0027382542859444485,0.003895324394658824,0.004019541106068482,0.0017922250733210176,-0.02543993295338824,0.0029821037789758763,-0.0052004905226769,0.0048544935614949145,-0.010778666355111809
-0.0029552086887627113,-0.00794045666227907,0.004016113920635557,-0.01663460188344949,-0.002293092430760769,-0.002939295788389268,0.00017800320658485982,-0.0038061648506425203,0.002171128944145101,-0.0033775241781551857,0.0031127043229292888,0.00030784795406754977,-0.0030411209995494536,0.000432125693393407,-0.00031792657938675315,0.0044615944549791,-0.004790646516040497,0.00538601625002961,-0.004369231782517983,-0.009053778788413914,-0.0030794316375802057,-0.0030667156355575773,0.017170363503621125,0.008531319619246044,-0.005132540143615807,-0.005610188043489641,0.004378025512283402
0.02275546791220564,0.04051391464481879,-0.04160002873483715,0.06013492178383186,0.007880024258809147,0.015067051669415197,0.016725942762883632,0.020996398814127938,0.02599656048851352,0.015570746695079815,-0.0031998113738258014,0.016416958155454527,0.01912198706949492,-0.0028083211293832965,0.024169311980206186,0.01618010272512412,-0.011053690209092509,0.007341229867411562,-0.039495293372132034,0.040928603582078366,0.011970046820429694,0.017262039087775422,-0.01413951500248599,-0.00025606844342868106,0.005159019015816161,0.0167683597242959,0.04378160719949355
0.0009347894131670133,0.008357036719580805,-0.01585976023947189,-0.024718581878888604,0.0069497118536172,-0.006802557024867672,-0.014525691538776597,0.004287117596605743,-0.007390487849712048,-0.026785684472056842,-0.021206363772176436,-0.0076721069310815935,-0.011170638191475695,0.017403226139544214,-0.0012108635426302098,-0.0037464406244491046,-0.005949228970667984,-0.009651388615324141,0.02455741074513757,-0.019077671475041198,-0.007426784012255386,-0.009072732485565026,0.00600524408782061,-0.025455923453859858,-0.01802347674149172,-0.0038628562416326826,-0.0006178271337736888
-0.010366959876134115,-0.009700489734413318,0.0076335623435650375,-0.003120965430052436,-0.010568359044029724,-0.0006516573000887178,0.0012431184293532562,-0.0037091530305423726,0.010274934072243213,-0.003972775644095885,0.014752054326587981,-0.008341736420592877,0.00029128122674261406,-0.00639363247925344,-0.0038910503271427656,-0.006110885781224231,0.007617029966283485,-0.003977665154686979,-0.002786984983891719,-0.0036671605886402295,0.0062341836248151535,-0.0011020391967705412,-0.0020798731053037678,0.01212752669688315,-0.0015500883673655952,0.00015531690683440934,0.0011188802262157426
-0.04397879773525887,-0.09377082085076892,0.09175087374882276,-0.06820986455836503,-0.026375931428761323,-0.025757986697508242,-0.032280950119174354,-0.04717961593322389,-0.03702148959434455,-0.025037337124643157,-0.0036298202600454116,-0.028108378335673315,-0.02338669159162457,-0.0463320942668552,-0.02281247731204382,-0.03212693122106774,-0.025018037147169932,-0.04612623617706719,0.043040769138425916,-0.05128426731997772,-0.017439131747725434,-0.02461183635673489,-0.07541211289973285,-0.008595960697048067,-0.02134490403684057,-0.0223568757896882,-0.0365193473119586
0.0048369936985905885,0.02182812467205366,-0.023901325906868397,-0.08307877431550457,0.003246381609717853,-0.020080328822792724,-0.007881231527103523,0.01154963949239597,-0.012644389438784459,0.006682572042764074,-0.031997736382314165,-0.022060429537779157,-0.024325656935359784,0.024066666265633262,-0.00975383325448807,-0.033170022204212224,0.01366070210928582,0.012141469541553195,0.04501597274689666,-0.042839310547329416,-0.01930568585528102,-0.02062114988329093,0.06619301605821308,-0.014056804831519002,0.004560438072317703,-0.028585110323504456,-0.010636109200935526
0.0985362620193239,0.1817808117124204,-0.16271731937025571,0.2007550328381364,0.07364426619181119,0.06489051423971272,0.06133382484142205,0.0881788702854809,0.058331482488046725,0.04220014398819462,0.06031318083699365,0.05547767698255096,0.06788369262892871,0.0716011680551773,0.06555812509700196,0.05256027302578087,0.04188669598876471,0.07094107842569088,-0.1215384034206702,0.13063237325387986,0.0584221381038346,0.06512077364301977,0.07143759580308054,0.05129914265510575,0.036021125534650485,0.06604543857119058,0.05443702544902149
0.035324675343559965,0.0544016859303033,-0.05660368104019123,0.0979287197163826,0.033672829931932616,0.031751323846637695,0.025935560906256552,0.02718444477286641,0.02112347434934891,0.0344857485802871,0.029928218483856968,0.023724222855056275,0.03134764233282759,0.022545436666410467,0.04091527092946285,0.01766223596815697,0.050690494020433616,0.020471244118795886,-0.06071219543174286,0.06621391829157584,0.0311235729369128,0.03202941197156396,0.024875999815560185,0.04638787625230357,0.045246480656516375,0.031590440232639634,0.03244035939441118
-0.011574682386656605,-0.04294073942238948,0.04339996065564729,-0.010949229284277523,-0.022421029556124482,-0.006838819620303656,-0.019850678993055246,-0.02184621759444377,-0.012261213982398824,-0.027706727017804036,-0.0033528817703645077,-0.007991150439207586,-0.006347065513357591,-0.02665867733447807,-0.033047179707079384,-0.002051120284389732,-0.0434202981846484,-0.038607134746404315,0.009944033668803134,-0.012152092887144828,-0.006691394349012029,-0.006789117487557586,-0.021413176007278743,-0.005571765127562774,-0.0359974469083942,-0.0035677757069648725,-0.029176810670967158
-0.018264607818610272,-0.01515675137518513,0.011117553477710474,0.006556993136182723,-0.006685196557216297,0.0031298583361211857,0.0036351047256360353,-0.006789970685814787,0.004993054422643646,0.00696571621290505,0.017381399779309716,0.005336771611773097,0.0015615793690747714,0.01009066481857847,0.0006022645606628278,0.013122561941176995,0.013043471387200904,0.007480334792919976,0.0012307789641113145,0.0005089145190628762,0.009298965092110084,0.003010992803287448,0.0011923936851200266,0.026796594363219857,0.00680659936685093,0.003282008736924751,0.0030517137069841983
0.01949445208442381,0.04372158097236796,-0.046445555893583575,0.046869779882722486,0.027127667534322164,0.017160578180583117,0.019489496378061404,0.023736193067688774,0.022356943109564275,0.02245968662313496,0.017176606496597687,0.014322803315096815,0.017219216978467632,0.014679061067701862,0.011887043806892756,0.0179462736974594,0.0005148901018975597,0.02188352872215709,-0.039336157132083854,0.03714072712804706,0.017048768649745367,0.016793803318556202,0.03644602028475738,0.0023726073246247413,0.01746471236119809,0.015910746813546102,0.01880705679158014
0.022352311066148527,0.07029155495978552,-0.06322063181109462,0.05907551647263085,0.027217775064727657,0.01963243752960439,0.021485365902802183,0.030134576677684682,0.02983293036466412,0.015640156557344298,0.01968555011213048,0.01579957663512374,0.019505630062999373,0.01989133266766434,0.026468424847051912,0.015330385535740915,0.0298559176161672,0.024283002376348048,-0.01663469500377418,0.03474763614238231,0.020900019109790783,0.019548209997400867,0.033153236214308164,0.018224482869096982,0.018826114048708504,0.01888172422731511,0.041444242111126565
0.016824652700373376,0.025440313111545987,-0.02992358892412014,0.04967562369326836,0.005789924421810989,0.0150418928630142,0.01126200710066235,0.016156783385896212,0.012255723490112924,0.02093604915004893,0.011866937046646115,0.010206940902586076,0.016740692647296582,0.010835425809308609,0.01216846337314126,0.0063415753298062755,-0.0008329442159776721,0.015680418144483784,-0.04359145253149359,0.03729487096234626,0.012507129081114976,0.015573823789735234,0.008175258492794626,0.007090106235028759,0.015398768511576197,0.016951874741910098,0.0033016613640903447
-0.00881904309194471,-0.016564870229007576,0.008750840392631446,-0.08505375668176697,-0.008586209924318852,-0.02489626808018689,-0.020799213547343424,-0.008775839421941132,-0.03088356657936151,-0.02245566371276514,-0.02284279461037057,-0.027809867863209967,-0.027016329272671363,-0.015591635302632585,-0.02604826921939689,-0.03600915952492376,-0.0028348697467493397,-0.011394945782025365,0.03877555213015013,-0.05545413264105351,-0.026637224076320392,-0.02542965106280084,0.013515015526642157,-0.005539587944200253,-0.02087436010076791,-0.028394022870377268,-0.0331688975126112
0.034742755658875316,0.06931608989651337,-0.07698977385244495,0.08517424787368975,0.03631550200547328,0.0285714650983734,0.03110889728869555,0.036262682683733706,0.03674485058493695,0.02877951245935198,0.031079368011644168,0.014253353700190513,0.03135804825999921,0.03761643413203322,0.034239420701948874,0.02692638180844616,0.020066924938183173,0.036252109383675235,-0.06810745918844009,0.0647582221563546,0.031478337999508714,0.021190796479730274,0.035976789251702494,0.015434609822787366,0.02314148845900891,0.023698794100907,-0.00949464045965861
-0.04512329917981859,-0.0692508160242807,0.06202995783868188,-0.06077047269903965,-0.017948770701741612,-0.014570334947199332,-0.00843472803131459,-0.0333859055157577,-0.017399083506838487,0.01011135477413226,-0.006167357646730311,-0.009857365567154849,-0.02323889936741533,-0.03434465475522305,-0.04664252249655187,-0.01182201103063394,-0.011184520773861834,-0.017761068612806956,0.04356991536570851,-0.03968810936837813,-0.007864271448406514,-0.007488211397734141,-0.015885113668375812,0.03170225801982606,0.031839445966001766,-0.014548561821325724,0.0833132148634928
-0.0013721309930882061,-0.003119653671507513,-0.0002212684352373773,-0.019722420111988125,-0.008591033456478102,-0.008418166294974279,-0.010633093233549974,-0.000880641639443193,-0.0009183444399952367,-0.013644855024978749,-0.010039683407096848,-0.012366513416466728,-0.0041191070070463725,-0.00454458008878697,0.019181260841235025,-0.014263830837626562,-0.01046627173426948,-0.0136986301369863,0.012794672129642764,-0.02054978479579493,-0.008876778157421283,-0.007881390421624689,0.008456797664328245,-0.014841658834969029,-0.017941884597844744,-0.007232880346055225,-0.0081824089431931
0.018292641257737424,0.04349870129870146,-0.04890465833005063,0.06759427037451103,0.024592650169893083,0.02462167213997957,0.017361094576719572,0.022785202711413467,0.02500833708894261,0.016840294466061122,0.021798955747283983,0.021937265597504557,0.02327020434517797,0.04069075271485684,0.029570704003489268,0.026402263272411613,0.0194551581651131,0.025185203703703647,-0.053191591368537884,0.0502016163370972,0.02071091633364666,0.02462657857667748,0.04065600215169405,0.031753334968060716,0.011642250169581005,0.02302172589726816,0.0312382053196059
0.023277456925431067,0.02759029756814217,-0.03117720733965932,0.0005215958123050013,0.02381170798811771,0.0020716933481301518,0.0019503169502733796,0.014362322698428685,0.006934354742592728,8.316179160996649e-05,-0.009787717955570716,0.015095196622212769,0.0029016762470329767,0.012778963647172807,0.01793267369070855,0.01217288018138891,0.00896120167389829,0.0037933344690511,0.006320336985365529,0.004066639296980418,-0.0037017009363146725,0.0017832933015933378,0.00958824312097423,-0.006514723318517604,-0.007436225224706132,0.002279172466422593,0.008629458615568054
0.023324797452742685,0.02903834859241717,-0.034101773553462354,0.02709948682837415,0.01879258140382949,0.009450837029255643,0.011354354862794631,0.014442128706955397,0.004208363800939904,0.0148954300183053,0.011546558215574607,0.0014485670762758242,0.008881832496175726,0.003954969140071571,0.011458072678019852,-0.0018039225156757687,0.004934141010434697,0.015835900665826887,-0.03349612782389826,0.01749964993307415,0.01004514036402012,0.00913234012302753,0.0032333795325136068,0.004748596466527539,0.010435256209760924,0.008100065002963584,0.002851739569912
-0.009262224564503369,-0.007444611774444723,0.0037293584774407244,-0.07081774174307752,0.003561295491760765,-0.022527875484128226,-0.01860463572107892,-0.0023571960989049704,-0.018223661453511283,-0.027549942306977174,-0.017986835386203354,-0.017066945334676575,-0.021542084542937847,-0.006377930690076715,-0.0066552843216652075,-0.01581327391196003,-0.009001570492339905,-0.013817590543532508,0.033212948583455124,-0.04881735250772911,-0.02009497247043764,-0.020553567593685224,0.005337829342228927,-0.00022521404235291827,-0.0208314669846861,-0.02354135967494471,-0.010219667546752359
-0.0265019458513148,-0.03643121495401613,0.033440791248062714,0.018488331625595225,-0.026387628263324917,0.0077817636930181625,0.008334728032925775,-0.01884042300911295,0.02677549831433005,0.019392974012113925,0.019901493013855485,0.004119997727807176,0.004634987364407101,-0.029828242044271636,0.026942123965195863,0.012394679520601016,0.03881089304345438,-0.022274080196661758,-0.010482131339667944,0.01373857664766764,0.01717059779167279,0.006499015669655132,-0.02334103141036193,0.014181192057283585,0.03064990736987375,0.007362869851924137,0.023972323422268068
0.022546885905669358,0.047520231299577546,-0.049137156154673664,0.03990493240151525,0.029999945736305024,0.015444437025988604,0.020583468061856326,0.024937516604050483,0.029730569208316595,0.020099229445877036,0.012346732029660513,0.0180735819013791,0.015197736082134984,0.027047980605822686,0.024569768258414736,0.023125890208894474,0.013831503258918729,0.03362112805438184,-0.012711910869675342,0.02655980281497862,0.015855581340802356,0.015714886258727332,0.04313052759607418,0.01808883711739238,0.018367865776314104,0.013470934676776172,0.0397193765991162
0.038546378962727286,0.08209476059179723,-0.07385930621914343,0.060690911615715035,0.03819977212153562,0.021351208609669426,0.020327123704508062,0.04009763028295215,0.02514033610069823,0.015000489781742591,0.019872096656824156,0.018136414431183117,0.02105201248656654,0.03391457088360771,0.021812668455229903,0.016398300257972044,0.01583805065879154,0.038748686055765535,-0.04005725309369724,0.043626719422513914,0.01937584227794757,0.021063372187666924,0.04896756791688644,0.0032703305525726228,0.008417145163009145,0.020644759804201992,0.0375272458572912
0.006369538374325978,0.00549386548700585,-0.009526464772873895,0.0034024564296043355,0.007079270704659684,0.0022908963736166426,0.004357961089494221,0.003091215684764828,0.004833528771724503,0.01645620996470027,-0.004683178272118189,0.005278048355672519,0.0015052365665981105,0.0045812276367164975,0.005171173181456924,0.005814036560751949,0.021611712844636,0.0029090007342402018,-0.006706470815844692,0.006688520685543993,0.00171564030838694,0.002325130919795666,0.005952276468986985,0.01216859299891426,0.02512558130800924,0.0008312590156070997,0.0052832412904499
0.016018035127620244,0.0294002069962194,-0.03352570660156365,-0.03640121390229504,0.02985327059858605,-0.007428618333720394,0.004494049349047557,0.01449036858457454,0.005522495724026283,-0.006051516087677063,-0.0150394271469326,-0.013219453977165977,-0.008757713910443922,0.010032798128613308,0.0005274970976433111,-0.015607085679360238,-0.009066161197933848,0.01825625288762583,0.015003814155259247,-0.01978779008092601,-0.005468396273987364,-0.007184389924192694,0.047010919806909364,-0.009660700420787557,-0.012379386311401444,-0.011489655314770057,0.0015363709993217044
0.002153441726422292,0.01649186211898871,-0.017628547953483203,0.014866283943814894,0.018538823237256485,0.007196396990077492,0.011878987966677048,0.008674974104604095,0.018956918527327588,0.017158099887961527,0.002644447104369387,0.005225508548053347,0.00619793174850919,0.014448233482275832,0.016348018446095753,0.012918315221924385,0.0202806054238435,0.014912868632707785,-0.007390985827992456,0.011051588765085756,0.008413486009530883,0.006558140967876797,0.01650965352875844,0.008671091685568769,0.011945831865000887,0.005601627485162703,0.016791722791595957
0.062466349713114225,0.1250077733575627,-0.11316938021236128,0.14061268754674772,0.040042998623959256,0.037153459839903605,0.04436658297707475,0.06136158329628068,0.036571201436982864,0.04485418512972472,0.029266620426980507,0.04574672303068161,0.04442692888722664,0.04094721080050899,0.043066588016619146,0.04333352703194096,0.030189805784914425,0.045236932474822515,-0.08860761411787499,0.09239933088425303,0.044540827858924964,0.0438103892377856,0.02377108269071133,0.021169160638543245,0.04339504201686079,0.043030000656972496,0.032155509349803185
-0.04702052664718589,-0.1049286684700778,0.10280681411980128,-0.07407865243380422,-0.04844477371623287,-0.02002800366185771,-0.020437985401459864,-0.052002648265347284,-0.03377125415639918,-0.01406159977347082,-0.01016717713951475,-0.02033628665535745,-0.02704047518347116,-0.04771676199762792,-0.03870738431808443,-0.01791948167255468,-0.00913968217831771,-0.042647290433623634,0.049019668818464236,-0.050296787867365966,-0.01921506132647525,-0.025972354635289144,-0.060822334061490374,-0.0111431353329647,-0.011420720009544028,-0.022099201250727063,-0.04767403004396626
