AAXJ,ACWX,ADRA,AIA,AXJL,AXJV,CHIQ,CWI,DBAP,DNL,EEMA,EMCG,FPA,IEMG,IHDG,IQDE,IQDY,PAF,QEMM,REMX,VEU,VXUS
0.006176516278274228,-0.007328157626101236,0.010107424740013988,0.008978674336347909,-0.008710504244355663,0.0007085560998671691,0.0499358354005462,-0.00674230723801289,0.005315542602974092,-0.016327232023818045,0.013465559735283022,-0.004900224469799144,-0.006018831818686754,-0.007285315873821582,0.019529822349563696,-0.012288910129881356,-0.008642367846332683,-0.022238478629291302,-0.019196732562397026,-0.03618900760985114,-0.007677454861455494,-0.006859442789517461
-0.0349313324265112,-0.02320178546241659,-0.019387247556671417,-0.030218683284662713,-0.027352522812099114,-0.023898067690470124,-0.03780485497867346,-0.0228073782617656,-0.008459705031704016,-0.01902293137401704,-0.037721574289040535,-0.03545731856950225,-0.034513836934412775,-0.03534180917475098,-0.008513604789933427,-0.02371703805135883,-0.030148926154638756,-0.025376003214498413,-0.026809154855835047,-0.001149354826636342,-0.023017532787542767,-0.023893997842865212
-0.018173501470631185,-0.01619528912476885,-0.01913260924702529,-0.013572954123926605,-0.019961872002266245,-0.020674584493026924,-0.0044359415143986865,-0.017227052654709713,-0.02346255375979309,-0.026045563201125308,-0.01729883560647473,-0.021679421558964733,-0.039197324946539776,-0.023423424099064057,-0.01896249108682081,-0.02150542506608312,-0.0007490371871784724,-0.03278669195425145,-0.018759473853597386,0.005753624874132722,-0.014848377372623471,-0.01472539624384654
-0.002622250036272194,0.006365225030935836,0.0042262788587892645,0.0009690375429070466,0.005352390085891072,-0.006111288330386502,-0.006365345405511821,0.00508906806487931,-0.0171095536094514,0.012492768853382958,-0.011304895249052831,-0.005620058333052997,0.004569204010388058,0.00286996121789399,-0.007293998139222844,0.006512240837762978,-0.004123056041235882,0.003389833022460841,-0.013090018423449529,-0.02250194871967721,0.005426011781931363,0.006405264840269122
-0.008196826921525013,-0.0037077465343774976,-0.019423787343712945,-0.010067907797610859,-0.003401597484064506,0.004285597257998992,-0.0416399730209173,-0.012377095149214321,0.006296316667926179,0.007904345216171341,-0.0034302029627211227,0.003633364738746626,0.01234563833336748,-0.002044083272041281,-0.011756028983557069,-0.010109504973242905,0.00301098470766418,0.018878983443332786,0.0034905440789831524,-0.00936388918053908,-0.002798505138572083,-0.002893051226751979
-0.006237260809727133,-0.004597262515715767,0.019603508314426747,-0.006454040925483515,-0.015135571367575129,-0.007235866334100594,-0.016042712320607232,0.01882503535519379,-0.032020520112744866,-0.00994641863427802,-0.00655638729721549,-0.008246174007662714,0.002567305671655709,-0.005530570768173447,0.00817845767262335,0.022988236431676537,0.0129116897552113,-0.001142952639894461,0.00852524832145604,-0.0937376606779252,0.0,0.0007735898678584567
0.0023078655464146736,-0.005256284678692436,-0.02188093137838331,0.002380049786602024,0.010635776068910016,-0.00040339231473799953,-0.021739185677037632,-0.01979085105522511,0.03282115311068829,-0.0008842431774339287,0.008014939587827619,-0.011559485577084841,-0.005448263516198045,0.0039371824549971355,-0.011216476576701974,-0.02359638059931837,-0.031602706551013035,-0.013202116870531834,-0.0206849927529182,-0.039548076237375024,-0.009934190347156785,-0.00974950989442712
-0.037176988158415435,-0.007405711424170011,-0.01903196041040158,-0.04243138158828225,-0.03866390855120323,-0.03140280847376534,-0.037499915959555416,-0.006057175223050896,-0.025708701083462127,-0.012295065658219357,-0.053689138113013055,-0.03418139427927172,-0.038634839237819706,-0.03602474730950461,0.010573817318628272,-0.0050000791508505215,-0.00582760300489485,-0.03614220801919707,-0.01881434296186059,-0.07511312085042891,-0.005527127022480954,-0.008481319193315169
0.0081806566107082,0.012208928193810037,0.018720342879178696,0.011129560947608056,0.009233083487713982,0.012463608411430377,0.014429951432366512,0.00812558832703354,0.008924981343950367,0.008693984250463166,0.015315009441942737,0.004885705311836579,0.006028320684309621,0.009020414552058872,0.028026996567436457,0.012981560104246257,0.012114063909494816,0.008079701677546023,0.028762704365177905,-0.004892432196947815,0.011115531861107792,0.010742131958614216
-0.03132102681768291,-0.02680361513970164,-0.01670562363674426,-0.030778852035722983,-0.03070243947365517,-0.006941210907829166,-0.0206259176525123,-0.023028340450800808,-0.013846213360211707,-0.03271308755546503,-0.02588264043361832,-0.003974225261433057,-0.019307813805673292,-0.04108121268156066,-0.014540034646465862,-0.02480350931148905,-0.028185353921089236,-0.049938426522482635,-0.045366582379978655,-0.04768928952307528,-0.02646570095231832,-0.0255855131728056
-0.007036209103482736,0.0117050816090814,0.01902814639545815,-0.008201742426170897,0.01823728579774353,-0.013902260490726024,-0.03195346546242317,0.011490966896225896,-0.007410296020875558,0.006682846187482106,-0.019708094005581,-0.05331515096095047,0.0227428064601623,-0.0035515905209648813,0.01069707820504338,0.016956344920317085,0.012713490152028844,0.028769325555337764,0.0009210821633606119,0.002064986618758575,0.012337852231707254,0.010906760513691846
-0.016872070688436727,-0.005444568102299701,-0.01967311815234257,-0.019508223313399447,-0.0256089662346002,-0.0007833560011051238,0.010502580148684935,-0.008156261066436441,-0.02161097539357341,-0.017300317281070957,-0.016513861584779056,-0.01757683468098369,-0.011284373445621628,-0.01804398611220901,0.002919619856177855,-0.012922034871123488,-0.0054922829029919965,-0.032590626327964244,0.001472091592725739,-0.0262751066288528,-0.006403583233505554,-0.004994892176314042
-0.020593784556274728,-0.010720822338146665,-0.022108848643826288,-0.019247297483740492,-0.02628180038272976,-0.03766395835319341,-0.019302151841013426,-0.010572595016493285,-0.018875460335210467,-0.015353022452305947,-0.01843408731671165,-0.02738496891856365,-0.02450491911445995,-0.01973716980305354,-0.014555908542316963,-0.007601252430862086,-0.015778918539784706,-0.01847419097872904,-0.010657848762720296,-0.008994683837125832,-0.011018772993729394,-0.012449854614346213
-0.08410731872974572,-0.06755835274086062,-0.05460859424643153,-0.08533630048999301,-0.056135155714163484,-0.0402581706558332,-0.1006813282707384,-0.06411399912616758,-0.07245197395244872,-0.06424125793669927,-0.09334330565444206,-0.07648986932601964,-0.08121119097115845,-0.08123118786292181,-0.07311667350652612,-0.05872346704699236,-0.06533091434604257,-0.05779455583781696,-0.07596579872325393,-0.11211962084086936,-0.06558751941430119,-0.06445709177860003
0.02582742265346049,0.014837041622311881,0.011773079908257702,0.01880418585726875,-0.0035088250762427354,-0.031423217460556034,0.0025252880712017195,0.012051913739302972,0.03795233195864848,0.018662470569598456,0.030968043656297656,0.017276413295600056,0.04494365605205898,0.030478720665808562,0.01864543628382288,0.006329204842017304,0.0008577496506443698,0.015981373989580237,0.002412092382234485,0.04930859561479116,0.011023750787613244,0.014344783044288243
-0.0499813344943852,-0.04727111937657932,-0.05818182365794775,-0.03762432377632725,-0.04964767561332986,-0.0021905239539732864,-0.06800992199907603,-0.0476339216259922,-0.044642755325999116,-0.03664119777203211,-0.046548662390417946,-0.05544445137303115,-0.05949812761155281,-0.05157659659864231,-0.03277546813197337,-0.043576029462549015,-0.04670089421525296,-0.06315078739191403,-0.020252609974138303,-0.02865331652936264,-0.04517131061732461,-0.04885365167092293
0.0543778192511614,0.03120215635944897,0.03243255138825631,0.04696353724601443,0.04761002815751578,0.023205100520490157,0.06936920864393184,0.0319183697275346,0.03916319749622911,0.025809523979336696,0.05591491583725186,0.026969955842536232,0.053734758962558526,0.044845465404707935,0.02102713879471931,0.03146977295513071,0.028314594046032586,0.0604939292263371,-0.003479496895513197,0.018289062993724903,0.0295967416100733,0.031087888338075662
0.007261226398620787,-0.003472145154346919,-0.003739792142385361,0.0091592400715574,0.00884166485936685,0.01894580440798549,0.003369825409158319,-0.003188672193856439,0.022698016930352224,0.004193259526212955,0.015411925351592982,0.028321137492934245,0.006871651869253568,0.010113533316425664,-0.004752581565579983,-0.011839471591428395,-0.016608582779531596,0.016065174626150647,0.017662777950587738,-0.035921233514086576,-0.0024898140542672343,-0.004588044221224293
-0.035489846967576615,-0.02687922366810808,-0.014435393550652159,-0.03607179574085658,-0.052059427776986585,-0.009686252054080387,-0.006717015648311244,-0.027511239068646318,-0.043132297775689166,-0.04791203632076234,-0.034831768451242834,-0.04857275078610485,-0.03448284734547969,-0.03614175278381266,-0.01114185150440342,-0.01570363606103211,-0.02489186702790188,-0.029393036461456037,-0.04197770440151533,-0.06009605396984408,-0.03222131938331309,-0.02985076858645778
0.04062853812960441,0.02071623370851951,0.0023085736591152584,0.033558915987054565,0.036778162882001315,0.0,0.0777683281525725,0.02072369091504309,0.007877569838909259,0.03570743345075261,0.036492016610317014,0.06089131056254075,0.036372081341499066,0.04028376854291109,0.021537783272470003,0.014678120929290918,0.019770124464272103,-0.0040168587332618895,0.035390877046617863,-0.021739225325123776,0.025891880718959356,0.03034318399967757
0.052117874056193884,0.04810814945464365,0.056046154745767504,0.059331812804091034,0.0698054947047384,0.0,0.0070588365232963765,0.05188528876220857,0.042987362364153486,0.052962351318680996,0.06243928762811266,0.06526973330291666,0.033549704258958944,0.05674627999858845,0.01778654996894882,0.043397158444005865,0.06582510950500342,0.09015434804954836,0.06002019793909625,0.1052287218486124,0.04848324141826201,0.047450658823331736
0.017153869986397056,0.005498549428409907,0.0010904505324981593,0.023814739668174063,0.0005097967003353193,0.0532425941874084,0.031152685878326543,0.005821214104122971,0.015403792467926369,-0.006180806417148493,0.016294328770505278,-0.004705827970821778,0.015357797698806776,0.009449066522239669,0.007766971880013983,0.01296960442110887,0.005075972256323102,0.009575376976670236,-0.013627622653750652,-0.01064459798598462,0.005478900569271211,0.0018965990602210238
0.011357731063621163,0.008796777897917761,0.02142346000959868,0.01270726845327767,0.009680630225988135,0.004158726660119376,0.024169246045760016,0.008833285712269413,0.002870098566366581,0.00900711547025377,0.0070258072303307035,0.008321272531513805,0.008937814527211242,0.0022831023480000263,0.03815032244233458,0.003531974968281843,0.00462984838066941,-0.004742366198942605,0.008367339484666962,0.010759124541409062,0.01068010374429589,0.010094422138590162
-0.03879531815564657,-0.019325672908271096,-0.010309267280225909,-0.030412526068659955,-0.035323781054845765,-0.00944916832061532,0.012536777663325848,-0.01962567503397768,-0.020032827218492928,-0.02210420233378491,-0.03613593697727574,-0.032917313346248755,-0.02282794161185669,-0.035535400279582616,-0.007795040794602969,-0.012318554343559877,-0.010054603645581613,-0.02729039674421281,-0.0235429287645311,-0.05026612045483081,-0.019193520799694715,-0.019571102058415918
0.012214636075179485,-0.0014422540671226445,0.013290132620000287,0.006141694195262587,-0.006102791894557532,-0.006839894879457434,0.011653344083387649,-0.00030790938747371634,0.005423458402917537,0.0113018861860867,0.00798063809729411,0.011346020186625356,-0.0034867816250829377,0.011809331750132743,0.013842136202113468,-0.006681615666359664,-0.003808651107973997,0.0008906705317480133,0.023913091844887727,-0.0006227041792670108,-0.002198831962663031,-0.0014863077767265462
-0.0475691411551753,-0.031287447543469724,-0.05104588896986822,-0.0398954632188348,-0.04017539350518992,-0.046451156276066975,-0.06551483243659396,-0.02895869255657238,-0.02946053748571724,-0.030303116133609625,-0.046400318440159766,-0.01716371791160401,-0.036738925317005136,-0.04761902941494977,-0.02564584912323537,-0.0318383800102321,-0.033984638963780345,-0.04849848873845752,-0.04400700509042035,-0.04112137722783296,-0.029307905160786338,-0.030412665260219508
0.03654069185505703,0.03006208412741944,0.03810245276575592,0.029518762906044594,0.03929802652885843,0.01611663692446139,0.042372828920563536,0.02918768566505023,0.033775229797230015,0.039672130999606856,0.030121635616947445,0.008780650903202495,0.029785540554918038,0.04436284718621702,0.0308653104236476,0.030106544673140563,0.03781868540473233,0.0488662742188152,0.01756507080545726,0.016894019361648808,0.02905779918140845,0.030708540349607294
-0.022675113339377568,-0.0077183291713012105,-0.02482898688090673,-0.022717361543158784,-0.023742398829214736,0.0012231749081761294,-0.03917216783506781,-0.008323027351127383,-0.01736977819616009,-0.02302274099508324,-0.019493868589612655,-0.008220563778069267,-0.0010581101074287496,-0.02839722819430188,0.002204360430580887,-0.00944264950072578,-0.009321940749073459,-0.02206868323107819,-0.027182631693211216,0.01980836286123906,-0.008382996005363217,-0.011491922899205458
0.008881713215370415,0.00024320126754692382,0.02472311665845364,0.007898859615884199,0.01567274228201664,-0.003370407476345884,0.018461629599539592,-0.0012433269516100313,0.0,0.011564403809323684,0.0007646444652045106,0.002193893547290275,0.0,-0.002898541933904989,-0.004398870178938284,-0.004539041028819616,-0.004704706261228886,0.012536933473606151,-0.0069345341291993465,-0.03571427460405702,-0.0004449221408370254,0.0034446245403027924
-0.05569525481604142,-0.04981789209685375,-0.04645289904167106,-0.05329145108912325,-0.062256040384073376,-0.043754048908462524,-0.058912464529209674,-0.04948644070477145,-0.047979793941474974,-0.04723909916855643,-0.059216804771864966,-0.07662362686231441,-0.04449156955985355,-0.06807161960210806,-0.047128118635818415,-0.04879172319252144,-0.05801480880864322,-0.05087809399486329,-0.05524738767567836,-0.08122167500716193,-0.04874227056974005,-0.04977476494917587
0.02872910501512454,0.006905439080573114,0.016993970350659263,0.02341548015787081,0.02250797144368585,0.01881084880898136,0.022471903167744858,-0.003929309850483221,-0.03801954206082413,0.0020376550522341764,0.03776652890752491,0.04004202777306903,0.017738535856949924,0.03301275909388539,0.015842471650539685,0.0067114819156390785,0.01687968879157645,-0.006403952705820431,0.017173846228967775,-0.09123058781951804,0.008422782630293299,0.009934542467422106
0.0075827451346932966,0.019557979103124287,-0.020577149991176828,-0.00115558003378456,0.028116926788018647,-0.007615297039144894,0.018053428337924057,0.041987749257885135,0.06311302385161031,0.03321279389280836,0.009391421002029377,-0.006180240349897369,0.015976751503361378,0.010820089678884032,0.0038035786650275046,0.025714337135448115,0.03185284420910536,0.053738800690699584,0.03760393872552253,0.04513632478355891,0.0199536426227476,0.021015001770344245
-0.0030458540869536745,-0.005422858230565782,0.030927551694902095,0.0002103187713293117,-0.014554086166211962,0.02008219584066381,-0.062451841238184425,-0.01534532611882002,-0.005422411639617642,-0.009461730134361702,-0.0065641243461332715,-0.010924218712570285,-0.007182868158098889,-0.005750031698341984,0.01129944018797838,-0.02089141444023057,-0.023913073734230857,-0.000927771211051007,-0.011463086811307664,0.0507628048430523,-0.0047759232997734045,-0.004539490213621197
-0.08050930323476324,-0.06993191176176225,-0.06370364451573805,-0.07877932994407995,-0.07950164837709588,-0.05401866118714288,-0.06367264130911066,-0.0668831456208266,-0.06633359487785921,-0.07002440043374558,-0.0757937266232709,-0.07243374771565565,-0.06265942766037387,-0.0784463311949406,-0.060158975308353575,-0.052370375060434605,-0.07170249881958203,-0.0903180763599328,-0.06683545011611666,-0.07904553369927203,-0.06818701708974004,-0.06672588374503946
-0.03543070915599124,-0.03230166537085813,-0.034018847650005686,-0.03954794893921863,-0.03701475174543673,-0.030624012334856836,-0.050644630124339965,-0.032359104880870564,-0.02871032839442928,-0.03159147527888887,-0.040575427103543976,-0.05399397075889295,-0.03186925841066548,-0.03966933499641179,-0.022141650918790785,-0.026808249903351795,-0.035887654682775494,-0.03802968534800187,-0.04518746259707312,-0.07287458788742397,-0.03362162750954526,-0.03467931802526154
0.026176933238655782,0.024964766287916274,0.007371071930207731,0.023796626104207155,0.03657766480389795,0.009762475656338074,0.024248380608379427,0.021934665748786428,0.003506887344638425,0.020603291995440358,0.031998249252166426,-0.01173336454453282,0.024086605166476985,0.030981089455249907,0.03499385450245629,0.02702692578618032,0.02666014903200206,0.02653223169102956,0.015617559451462553,0.026201012813818196,0.0243027824325433,0.02509869699784099
0.023451944060005482,0.02380945342360041,-0.013414888670980979,0.01775930697405021,0.028508830253593225,0.022229450007727088,-0.02178029192626696,0.023926785027416846,0.032950630869821015,0.03797164779033657,0.024284562288079486,0.07392165898260401,0.01999226224367413,0.038953812508958366,0.030230722779691382,0.0425101461452968,0.03184732261578622,0.0020677545612344124,0.05521908770122299,0.002553164577928349,0.02347660514618102,0.02376362822417705
-0.022110399622519258,-0.02512693634868858,-0.019777385901071715,-0.020271926508574924,-0.00852892999642198,-0.00296837440896105,-0.03775419172157477,-0.025085983202809085,-0.015466456593282078,-0.025005890329612254,-0.021591837262946667,-0.031111100153976525,-0.02075335368951654,-0.018478894421758083,-0.04710419243327548,-0.01165036697671993,-0.027540506756152588,0.01547586842333215,-0.0211966112351801,0.033955900904648936,-0.02586645918403096,-0.023212026261762688
-0.017677354083008755,-0.028790628223084192,-0.039932739854040916,-0.012833968787346552,-0.015835623517920328,-0.016779364336404427,-0.011066476134011264,-0.026436371563529223,-0.03436428353213153,-0.0249345109166442,-0.020986696577686724,-0.0025228586158403256,-0.014128505360397113,-0.023465291104143648,-0.034035779001979835,-0.03045194029646021,-0.04003917965309192,-0.03606807103399535,-0.012407018515340859,-0.023809563006660768,-0.02805607090302641,-0.030485113603132608
0.02845783478465565,0.03303205695055631,0.05210146028672946,0.031307952391884886,0.030989170720160688,0.027699357959102347,0.06815879386384892,0.03186104755094395,0.04626347420533946,0.03872373001888496,0.030718281368995425,0.01690025521981131,0.03144880219637762,0.030175931595027967,0.044463020895068005,0.03596761057016611,0.0539164992462197,0.052174026096564186,0.023298275148686175,0.03616466252293552,0.032731990629762266,0.032433641272766364
-0.0012207289428517345,0.0013664705265175796,-0.018310336513075873,0.003859171378090621,-0.0017339746102716296,-0.00479666251152008,-0.01333333599838819,-0.00035095025409739866,0.0014576881609131619,-0.002344611284449002,-0.005574686382501399,0.0050877236777569935,0.0015439855847838087,-0.005153018730725484,0.008996148639645967,-0.006357013237931416,-0.008204620241513505,-0.005259050247792893,0.0020088953700187246,0.05194808924917596,0.00024948790153268006,0.001199223981045913
0.07781626662098376,0.05431238527126648,0.08350971765128562,0.0676574449405152,0.07450281920642307,0.03167326465736643,0.050193089301193566,0.05580917380131216,0.03444911368709638,0.06580480868014052,0.07481663545212144,0.097806552814046,0.05703250863139095,0.08887646582331181,0.02292621187170585,0.05413397128762357,0.06958635774062208,0.06545774110271822,0.0648251184541432,0.14814824927222514,0.05513994637060908,0.0565269679138378
0.003212960354615341,0.017343883766497797,0.008998770296581391,0.008641467213784336,0.0059277348204750885,0.007830796574223992,0.0027573809539425268,0.016289879112232796,0.0,-0.005071596636179208,0.008626054587027391,0.012602993585965169,0.012030743675603991,0.0110166644226576,0.0027238127887484424,0.01633975348291123,0.01501370077325941,0.020794297600065084,0.006485311086865251,0.003360179894471744,0.016788794715455448,0.015416056085052475
0.023360847807913702,0.007379049010099488,0.008142588906235017,0.027843818485871887,0.01892868219518565,0.049181183239820715,0.02108156569146869,0.00850500672486692,0.03424028947179722,0.03368799876569322,0.022076384917470385,0.024032741383342684,0.018732025651389917,0.022536040488771492,-0.0031044901567651296,0.018833375224246586,-0.01568788146217421,0.04374978845585166,0.020993632522061385,-0.018084284250026,0.005115957062869197,0.0031255981179614837
-0.015832169406517396,-0.020207002542191547,-0.023311046973571857,-0.020374932650105225,-0.02593754551467695,-0.0147275719223261,-0.02154401574010251,-0.01978591599507356,-0.014512516819093876,-0.021869666494990482,-0.016151087745325525,-0.013834143750624668,-0.011669100571139877,-0.017437753027911472,-0.003503281352198993,-0.024346413134861574,-0.003643044389047136,-0.0012798348124243985,-0.017915278106166308,-0.026603042800561482,-0.015108997543952125,-0.015982192772599386
0.015899866654224205,0.00928071383671566,0.0015754242091325949,0.015362671436802118,0.014533145522707425,0.01793719090321738,0.025688077987290385,0.010258066758509566,-0.0004602470072628668,0.02708117901002487,0.01859178434203827,0.03206394243194298,0.00393565124533188,0.0239093272806715,-0.0028190530579322586,0.017107316284976717,0.01907627174154052,0.0004447950271605325,0.019900383211977464,0.04835317686475365,0.009194076690131486,0.009076439446212134
-0.017676251157463862,-0.004597756078276659,-0.008651351244009701,-0.017690791472484348,-0.016903750844573708,-0.02125021136626537,-0.005366687006332457,-0.0029478629936028123,-0.014732815443777818,-0.010051366852470336,-0.02330102782510797,-0.007766920406207494,-0.005702152519420917,-0.019980846739596023,-0.001569348559571668,-0.006842785088843549,-0.008562155745428788,-0.04913281329439145,-0.011788506522334987,-0.026069560721207943,-0.005372716294509496,-0.0017990180945138309
0.03280224443656782,0.03284588659925428,0.04482365081280936,0.03696677788348608,0.03583700214683408,0.018753878590728683,0.052158172564344865,0.031865941324300366,0.04158879053261993,0.022467005497315732,0.03658067993946452,0.010273756984116594,0.018638108903142853,0.03463539728339389,0.018860643398290355,0.03215426679237896,0.04090896484802542,0.07318225808076521,0.03558193714624305,0.07481128428687953,0.03264429761446665,0.0299617325970251
