ANGL,CJNK,GHYG,HYG,HYGH,HYHG,HYLD,HYLS,HYND,HYS,HYZD,JNK,PGHY,PHB,RIGS,SHYG,SJB,SJNK,UJB,WBII
0.014032407881726466,0.006187860303042703,0.011491704496876766,0.0120710903083826,0.01648518493912979,0.007087607885565239,-0.0030820909227931713,0.005780463590039578,0.03872315200001188,0.009121831256502087,0.003211208313143161,0.01399233305516047,0.0009345167059318493,0.013329431507604137,0.012593941022812702,0.005878007699980983,-0.018132048766978884,0.0078246712361662,0.013842282597869102,0.0036509020384464814
-0.009768358157277956,-0.01270965961321318,-0.00012652168047287173,0.006400163709088723,-0.002282550980662625,0.005105014945170173,0.020872133290336298,0.004702848652701547,-0.01906727321810019,-0.0021781763485575804,0.006209654050274208,-0.004404041785265757,0.0052631256814362854,-0.0011452466717136243,0.0060389127537137655,0.0053635608238668635,-0.0017422896811602508,-0.0027171311922290445,0.0005774071304893343,-0.009296529667020608
0.004037120104124103,0.009377092939892364,-0.005826961674623175,-0.01315442438493235,-0.00916601304566341,-0.015342899157321024,-0.005208028164012078,-0.009367698593673923,0.005673281013250793,-0.003499488145285164,-0.008211857708364936,-0.007138604316219672,0.001744927637858776,-0.008601247321653235,-0.0020671947588686702,-0.007860091453445581,0.013263659219777235,-0.0028535218514484434,0.01778998580914884,-0.0005992131133395851
-0.018564017495950567,-0.01652925242982194,-0.007214017917639903,-0.020246290647066668,-0.03228917719642942,-0.0399284250160565,-0.014783086923079253,-0.011175690255557194,-0.017949109107544478,-0.016503675692946966,-0.022079183706187853,-0.02240146790984005,-0.023518922186981542,-0.01735094118721654,-0.0057994562241605215,-0.010411927944761132,0.01997931293696313,-0.01765426353094206,0.02796618985456586,0.000818616162952612
-0.004624047499349607,0.004622052001928856,-0.006357886048141562,0.011808376192221168,0.013884889745837408,0.002366967055179106,-0.028446542768477998,0.0041298572649792345,-0.03028695799249748,0.005593878571275614,-0.0032921450890270976,0.007027179822720635,0.006177529565528022,0.010484877228621457,-0.0037499181035782108,0.005489433835899745,-0.012833493890840188,0.0003993535207691563,-0.13202659819186924,-0.0008996436083567558
0.009712783568339812,0.005018741827803623,0.0041134474103942135,0.00583510143248354,0.005246204686089924,0.01231207504603973,0.011261563058542529,0.011817763722919195,0.0016153211024732823,0.0033371438784212627,0.0023594991674198962,0.007585062008669734,0.0031152631361985768,0.002338966890263148,0.008285459466717871,0.0018200131730793094,-0.007184470339556943,0.003992182977142159,0.2191754218937088,0.005771644800620474
-0.012129085444776248,0.0008323600368608457,0.00045532326384066887,-0.023836521937565323,-0.025300117778446683,-0.023492132589474368,-0.008783557754439774,-0.012470555710437222,-0.027793747879548858,-0.016742155567862727,-0.003535410561223457,-0.02740147469135502,-0.0022185204646563888,-0.009918317140431291,-0.007071369036487955,-0.015440175956838638,0.01929706554460314,-0.017494939418588647,-0.1474480439600075,0.0013836686296460243
0.002587914247337079,-0.01168304371115745,-0.01225427591040885,-0.003872341744038125,-0.012133286457327723,-0.02399631060525381,-0.01033934614041509,-0.005660717146663057,-0.011660602282899151,-0.012319021491254798,-0.017078495129327752,-0.004039524353874828,-0.0093372675027213,-0.011785711675952852,-0.0020947766589195513,-0.00451196507362959,0.008113558340684626,-0.00786168651597403,0.13769377258738744,0.002276158892675344
0.007206520080070983,0.016469574639150282,0.0018486085863853327,0.011991728699308792,0.01024660239954713,0.02954119976878838,-0.0009793772801390845,0.008758226143383955,0.04269646725914715,0.01388103451761227,0.01013518037660127,0.011874823851153436,0.008148739121488148,0.0125879404089709,0.006716689713728721,0.011638630631157092,-0.01207247215121381,0.010651365197088059,0.0,-0.00028384621967736883
0.02020221287663897,0.010802038093711,0.014068233845311636,0.020478670309532758,0.012902577323243328,0.023057224430728367,0.003594708169200157,0.00586049204882473,-0.023706463851372317,0.017085419577692697,0.012422815408666464,0.021309448265936108,0.011176155458004471,0.015967041125567537,0.015036698802893125,0.014956299570376941,-0.02138490176924435,0.016619302558699086,0.0,0.002980637344610471
0.033002835984657766,0.004931971969155774,0.031839659186270984,0.020699645217930128,0.035187630867664466,0.04557579495624138,0.0275141723329174,0.022132617905529037,0.04007539222101504,0.01802248298804954,0.027068494011689318,0.0223769386422222,0.009725490974006941,0.027939469762101418,0.00947676520826933,0.010881689698922432,-0.02566763361122494,0.017942486039538016,0.004287844733382084,-0.004855986602988529
0.022077698242469117,0.01806546492696342,0.026674758777172757,0.021043004296406525,0.020654587142322104,0.00638681704747715,0.01276338694432573,0.011882103778013136,0.00692583507027739,0.02211540240200221,-0.003230518893077777,0.021153186636432827,0.013572742031531528,0.00906017538296149,0.006122504246481047,0.01554466124135089,-0.015664072914201018,0.0170179914531107,0.0,0.0028466724103399
0.02002322790503468,0.006048302983706628,0.0006460937795471892,0.003164984436005147,0.0022179286467826644,0.002379849580216724,0.006931365079648779,-0.0002099266878469993,-0.021693425324926508,0.003007725413865585,0.0152779760631853,0.006117053945239607,0.003456003652256947,0.006172834357262722,-0.005273809584790618,0.0019973527727201413,-0.004339892427788075,0.0019355431946987637,0.009120880897617848,0.008110275046519172
-0.012316827496069944,0.0024049417033093893,-0.01399042373100516,-0.012742666270985822,-0.006973917639387867,-0.006331217145046499,-0.017521783938760787,-0.012374384647989409,0.021633183410319674,-0.009960226903112771,-0.007751902244974505,-0.01129139868891222,-0.00034440494541641934,-0.0027341259992393827,-0.006117416247635422,-0.006422102480350458,0.01307668433971894,-0.00425019173744985,0.006346064959478964,0.0002240618234421109
-0.001948612380670936,0.0,0.005457103126296298,0.0002459842277117393,-0.0034572265486243338,-0.0030263625630047183,0.014990594243568347,0.006795816412796759,-0.015352092053215327,0.00475975205457894,-0.001378797189630981,-0.000292818636185427,0.008214246400360191,-0.000561496962027052,0.008904817900637801,0.0004460678698704421,-0.005378345625201597,0.0,0.0024889924736099193,0.009259481738167792
0.011910742089423838,0.0151892114967464,0.01377754342866638,0.006516427951958542,-0.009247792481673116,-0.004313850924229259,-0.0018938249449461546,0.0004220586578964112,-0.013440827917559295,0.0033488136758445465,-0.017026985236347138,0.005401446760607989,-0.003430470268688509,0.002808870148585497,0.0016327754376565672,0.004845694002707649,-0.002162796722008098,0.004522697733306564,0.0,0.00039871791537070684
0.019790414081322927,0.0019763460342996416,0.011386007812515985,0.011898817573524921,0.019975514507951656,0.01652755510508534,0.014231407046887362,0.006746324359977772,0.024523317820064332,0.013470925302512758,0.032303005451698515,0.01230230773326444,0.003012077155821626,0.0033616240837981487,0.0,0.009356030837152014,-0.012283324509488614,0.01396937773910447,0.021268399735309414,-0.0023920450594534497
0.03006099902880862,-0.0023667662048539343,0.006796535365987926,0.011031691925726079,0.01826604967210473,0.020520916232788382,0.02151539902047816,0.0004188553827428104,0.024467805182118867,0.011165364938025344,-0.002267488581514465,0.01388880552587924,0.013345261150559477,0.019790780614691517,0.00407498160045085,0.008607213564679436,-0.011338676465433416,0.012246560149566005,0.024390310427073025,-0.009192690319077526
0.00554110848574891,0.008303762654444614,0.007173386766099547,0.005395771767129982,-0.00300765616799015,-0.0018560320645042477,0.006410535769631497,0.008602957057903442,0.007269218663936592,0.005889395767831671,0.014545698226005531,0.007420118687816792,-0.0025507897212568627,0.003848393774629625,0.00744177958380002,0.0008755518972234389,-0.006289260008097357,0.005670750473511485,0.0053112889036120246,0.001265288317902451
-0.023144636030359062,-0.001568711661743126,-0.008378871172330256,-0.015742461069350202,-0.009404157465689436,-0.02309023437849074,0.0035893735737437533,-0.00688202906365808,-0.004887946980246755,-0.01254602984185639,0.0002872234598517259,-0.01699711700602324,0.002557312888687364,-0.009309710553595436,-0.008498407870403209,-0.008526400217308588,0.012285892050459709,-0.008270543971547107,0.0,0.002823652117749909
0.0081940202865301,0.0008389981441051265,-0.005345112214960447,0.007618662865918305,0.004076323526615876,0.0077120689219568545,-0.0015176714870906158,0.0037798874976280095,-0.00572014097260818,0.010365835754749348,0.005847818647376879,0.013268012053561273,0.00042522387785556566,-0.004422412600217559,0.0036734525434768883,0.008062091644622713,-0.0022067313234695432,0.011151195092625936,-0.019493509539104257,0.004827028854989896
0.003749468443452736,0.002371277902012696,0.007456322799204804,0.004348823070108281,0.006446713483111958,0.011388757965550764,0.006991167437327017,-0.0041838381089980324,0.0062762254823228,0.001894716636176888,0.0035778967606330475,0.005460342234600235,0.012599586475781226,0.006913260512186424,-0.0012201877733406413,0.0039564176260254045,-0.005897581721263757,0.003405145599159055,0.011334196682301716,-0.013450727633170205
0.007844884543750206,0.004732275212122127,-0.0031718704260557443,0.006615262325391799,0.009607706252558535,0.006725223691902286,0.006942367765548825,0.009377576878959815,0.005197435555421547,0.009558523494729434,0.0066843264883395745,0.008001785108568181,-0.003375669911889713,0.005536980259594893,0.009494062305230054,0.006569163868538604,-0.007044842076656821,0.007164389319282431,0.07385622495260648,0.005769743878034589
0.0014826243288458278,0.006672061584099166,0.007636765941360179,-0.00215066368483071,-0.008517540701358826,-0.009166110233653126,0.011720764129731316,0.0014635255537362665,0.0007984655961964424,0.0004163816223254972,0.002473649366822115,-0.00396919970477641,0.006350588829192014,0.002753276563940884,0.002428184761742361,-0.002610285453012395,-0.004480957345345175,0.0,-0.051497016680119724,0.008885595195731807
0.01626350353710898,0.012671414366325106,0.011183230270123136,0.00867621207623687,0.005185157632140214,0.008526113149654482,0.0011897702732997376,-0.0010440713469464405,-0.003111892655268489,0.007066837500764226,0.007538323922661788,0.009628915135494248,0.007572507060948914,0.0021966975350204898,0.004037614460847199,0.009536783267470388,-0.004126058062307125,0.008746291044287492,0.07972594281153288,0.0036025117516095533
-0.005492393523107869,-0.009659679761906776,-0.011278294039752257,-0.008350214081256703,-0.005563587494925201,-0.014216334671481144,-0.0044575133899728715,-0.004388571080433349,-0.014047260622604805,-0.0085038702940529,-0.002640651462275273,-0.00935359169723596,-0.008350863380852256,-0.007123092462056744,-0.00482553459163693,-0.006295787948775974,0.009039741291990514,-0.005594767596382012,0.0,-0.0015154769745655248
0.0018406357923514735,0.0023408194930620765,-0.005069679852291628,0.0014439520224960904,-0.0021304429348138892,0.0006339696858941741,-0.00298511664175645,-0.006087418931667603,0.02321897269503545,0.004288173458365507,-0.01544558703024806,0.00429187129621286,0.005057382083025361,0.006891932326796375,-0.008888847522214641,0.0024028731890780013,-0.003359576075304128,0.0007502721128912459,0.0,-0.0016777317408790881
0.017273433015146843,0.0035031172111215287,0.014861979036009353,0.014654658690274372,0.02432269348151282,0.007443698624539672,0.019909710395420808,0.013634797228928748,-0.03175835869254976,0.005624054215106618,0.01793883117190494,0.01225081249229016,0.013479253359764092,0.013208844602822343,0.021306136818202856,0.005667100730515398,-0.01910109083119272,0.007870890920253091,-0.0695423820477557,0.018247307122136475
0.016418267871195602,0.016116600985329552,0.011348863367949113,0.01802749276630302,-0.005636824681043425,0.01434301648212025,0.007960307234421466,0.007953310411077516,0.0005347545966138138,0.01808568176507309,0.013268633445930196,0.020545434061336888,0.006234535749218598,0.012492764598768222,0.010834685906306716,0.014710956589467219,-0.012982147190766126,0.016062215225268944,0.052013775425303575,0.00484024614041249
0.006073551856675896,0.006130202383861204,0.0060189005367936406,0.00046770187676577814,0.012589748420011813,0.023360878327976557,0.00731185683758668,0.008720777025226913,0.028877259564445017,-0.0024517862848900296,0.005674627952683946,0.0011091868118531527,-0.0049563968433282935,-0.002682230220264518,0.0023819406632573426,0.0010731429261538368,-0.0011605028989134247,0.0,-0.0068670053004326785,-0.009200808220566374
0.0071024384335369815,0.004950527932749618,0.00412606373181588,0.0063062837798357075,0.005261798501463935,-0.0070006686045896785,0.01132393125856789,0.0010294426010355182,0.0010397769026807226,0.003686901178548654,0.00043376782813724763,0.006923021365464157,0.010346242814798715,0.00942331048672544,0.0015840826936316865,0.0040735665807289075,-0.006584032228807397,0.0036778623425339006,0.022472027210057945,0.0034378616876546805
-0.007052349555010736,-0.0034103035747143373,-0.005547304654562666,-0.008819799689755081,-0.009046465222941249,-0.008122377227163588,-0.010623054213795398,9.141137264451466e-05,0.004153527441039722,-0.0035713951844953515,-0.0052064309362880815,-0.008250855992398885,0.011574679640226892,-0.006420485799554009,0.0016028673794171563,-0.0025623791366812835,0.010136481281564356,-0.005496470413494057,-0.015046514932025353,0.0041578420644941645
0.0007101197399387942,0.0007599773936570849,0.0022726623491252968,0.0015219018296784887,0.002215326764822248,0.009270680122828973,0.005387206543091496,0.002478050684232318,0.007029501209220667,0.00010251672066802422,0.007861476548217759,-0.0005545355727943411,-0.011034063541513149,0.007000879974442221,0.0031706145424664945,-0.0019269654148546585,-0.008105019747793698,0.0022108345021900873,0.0,-0.006362501721485928
0.015937460547617136,0.0039305730032243354,0.01076260808735682,0.013548373838835023,0.017146922684229626,0.007951781862114342,0.002613474805348127,0.005150751162974324,0.0,0.011828094937486922,0.013472763578892571,0.016676576560109322,0.007024920222617497,0.005347211986785221,0.0007902483267634619,0.01049239949075862,-0.008949445116485263,0.012117092235921459,0.062135247189834514,0.00474318667548177
0.0070177151857760325,0.0045573017039689315,0.006138616375723186,0.0032441514683351465,0.006545222718224652,0.0074789856149035565,0.014484843526823287,-0.00020529322334572405,-0.005673403665388492,0.0008131772711312983,-0.005574852261410953,0.002469379840601341,-0.004924082583472271,0.0,0.0015791598832137627,0.0023463695359762326,-0.003926162485225189,0.002920591381305048,0.0,-0.004720795063240129
0.0013935761429009585,0.0007557511876816651,0.0012202233690569056,-0.0003462649285229913,-0.0017114867926686034,0.005756643178112504,-0.0037123482613491475,-0.001844756836727746,0.010373734577271077,0.001827996401358229,0.006037390345845597,0.0,0.008993480863683508,0.0038074743854557775,-0.004335687584452243,0.0012773147299335234,0.0,0.0014561918611788243,0.0,-0.0001401771779879817
-0.0027835560332836154,0.0011334908765339026,0.0012189233191671847,0.0039278304880428225,0.0043311243759364005,-0.005121199818313456,0.012426898352579372,0.006695977319035159,-0.007689343936801971,0.0,0.010787892072840952,0.002736407046014621,-0.0012334216459553606,0.005319198516461569,0.010216160334756452,-0.00021293571878690639,-0.00867167523953496,-0.0003634761948754068,-0.05542986813752152,0.004354794797649346
-0.008025228713919941,0.0,-0.0028227150303659554,-0.008760216490618583,-0.0035911597525626485,0.014814060118575738,-0.006836037613062489,-0.004916898350268147,0.011947975479286931,-0.00447834990450426,-0.002129376984638665,-0.008319765045177814,0.004116736812270921,-0.010052908771803044,-0.008260925002601734,-0.0022976971724824025,0.012723648584377871,-0.003982718737329853,0.010094082183025585,-0.010248332134805868
-0.0031655599348760625,-0.01132067886750477,-0.011226811512732698,0.0016321392626077534,-0.005203048631830761,-0.010941302217469277,-0.005448637840539881,-0.0018531113263217645,-0.0005133898097415394,0.001125376574890636,-0.00981660575326376,-0.0002762571968970586,-0.011069931681666846,-0.003206548850012896,-0.004363362345707124,0.0010707297239018958,-0.0011777377317430536,0.0033025591510412056,0.0,-0.004779005657490824
0.013408641908624695,0.00992365108593778,0.01940563392673197,0.009894296661964626,0.011635693028074138,0.001970128902124364,0.014993960213220482,0.00041247693592699975,0.006676848321377597,0.012364725591744966,0.0021551756199607638,0.010237750711262195,0.012025855274739478,0.01178648967441856,0.004780855908184326,0.007486447475900067,-0.010220273361241684,0.0076810727846094795,0.017953829153656387,0.008756998838697455
0.007311776133880095,0.007180653737633359,0.0020249116722648773,0.005763226882075848,0.0011391575032364113,0.00786445641036487,-0.007954211362465446,0.007152303372399328,-0.00510170675408055,0.00434016430332549,0.015914130771744854,0.0057521227947164,0.0037098303491340783,0.00372315912749191,0.008718113415142477,0.0038217541006651022,-0.006751338866086006,0.00508159813969138,0.01625851161600285,0.0011913587993446634
0.000691188526791585,-0.007504499383896192,0.0006063456275362341,-0.0012610291709698868,0.004277006656552364,-0.003601374730084021,0.009978930742502027,0.0020562930980338088,0.010792102683100564,-0.002010187330512484,-0.0035438205998173937,-0.0010898690476525321,0.0057492079914941005,0.0015901333589327985,-0.00197347781760208,-0.0006345911256130862,-0.00239896034015542,-0.0007222543256752935,0.04330647614810639,-0.00793342436838783
0.0071875936218397905,0.001604815982683367,-0.0033822232845393692,0.0010981274775667322,0.0004450493926723875,0.011299181939059195,-0.002282349990105139,-0.0014363356366837692,0.008151043315290459,0.0033293929405953447,0.007682448560578972,0.0023516287643170018,-0.007758260266861643,-0.003703812661802611,0.0043494687558102785,0.0036360536277783547,0.002404729190111311,0.0039044272076063924,-0.0018938356295964032,-0.007197214608260238
0.007581424729888067,0.005302946063745072,0.002643623083133157,0.005871670202035074,0.006503922085762241,0.005534795244635105,0.007149100510329374,-0.00020560425137543492,-0.0015159098746055544,0.0055461906260031385,0.0029650221970414555,0.007107624375840073,0.006041756263304599,0.009553388196455959,-0.0035433608112121523,0.004026429417358177,-0.006797269641220232,0.005065292540286611,-0.019607857767281786,0.00845762891161543
-0.008208158913196482,-0.005274973165560403,-0.003853389228819518,-0.012475917863382702,-0.00799842880306052,-0.012198473081888159,-0.011641191478183809,-0.0028041762480242108,0.0025298324862346594,-0.009125655954091677,-0.006756999557710045,-0.01275783912806997,-0.005770454438157761,-0.008975643964153363,0.0005064391378282266,-0.0050655199133574184,0.012882600393353705,-0.008279435157148803,-0.020967764588558,-0.007242779644851679
-0.020344750403522426,-0.00984830421662554,-0.013843666638291532,-0.015067068014349956,-0.015282583124868897,-0.021687091858052537,-0.011354967956598155,-0.0076572772195825966,-0.00024245982491390567,-0.012954267778878035,-0.009429134293438812,-0.015122445496014532,0.005389307339924405,-0.006926412905771861,-0.008719604252287934,-0.014000894869196508,0.00993614074931088,-0.012704095392331385,0.013179443511797052,0.002416634458714335
-0.0182679709473663,-0.01872401256566528,-0.015632193493417053,-0.01334357726576439,-0.006853554028861513,0.007779613763704594,-0.01403095850084568,-0.012512946358974042,0.01318439343954,-0.006839507856053605,-0.0043120699715333095,-0.0142063806981795,-0.005360418397708569,-0.015557620590253162,-0.0107956040564798,-0.00705069505969443,0.017709729167807522,-0.006483004541963637,-0.0513820627397486,-0.0014063408653729387
0.020893441701025074,0.008998655895533773,0.00862797010342342,0.013896832664638764,0.023043565478882942,0.011816829753644046,0.02668258764473101,0.008236614565932106,0.025025267018300663,0.016799573909156044,0.011260152781906356,0.01394824396621562,0.003731131689746617,0.005449244476731943,0.004446173624281806,0.014804726344063419,-0.01701476357851301,0.01227221126997962,-0.010113135035465131,-0.0006035292983056753
